,name,vocation,level,world,experience,world_type,ingestion_time,ingestion_date,source_system,batch_id
73501,Kapturnikk,exalted monk,712,monza,5975392154,Optional PvP,2026-01-19 00:05:52.355760,2026-01-19,highscore_tibia_page,b80a29ab-ed52-43e5-a55e-53bc4ec17283
73502,Kelvin Uo Ull,druid,1285,monza,35243858419,Optional PvP,2026-01-19 00:05:52.355760,2026-01-19,highscore_tibia_page,b80a29ab-ed52-43e5-a55e-53bc4ec17283
73503,Keno Grassa,royal paladin,1277,monza,34556279355,Optional PvP,2026-01-19 00:05:52.355760,2026-01-19,highscore_tibia_page,b80a29ab-ed52-43e5-a55e-53bc4ec17283
73504,Kher Rookslayer,none,106,monza,18782730,Optional PvP,2026-01-19 00:05:52.355760,2026-01-19,highscore_tibia_page,b80a29ab-ed52-43e5-a55e-53bc4ec17283
73505,Ki Telka,exalted monk,585,monza,3309935237,Optional PvP,2026-01-19 00:05:52.355760,2026-01-19,highscore_tibia_page,b80a29ab-ed52-43e5-a55e-53bc4ec17283
73506,Kim Belcher,royal paladin,1216,monza,29886106545,Optional PvP,2026-01-19 00:05:52.355760,2026-01-19,highscore_tibia_page,b80a29ab-ed52-43e5-a55e-53bc4ec17283
73507,Kiwikator,master sorcerer,1521,monza,58467503002,Optional PvP,2026-01-19 00:05:52.355760,2026-01-19,highscore_tibia_page,b80a29ab-ed52-43e5-a55e-53bc4ec17283
73508,Konthar,royal paladin,1495,monza,55471820474,Optional PvP,2026-01-19 00:05:52.355760,2026-01-19,highscore_tibia_page,b80a29ab-ed52-43e5-a55e-53bc4ec17283
73509,Kowalowy,none,93,monza,12571118,Optional PvP,2026-01-19 00:05:52.355760,2026-01-19,highscore_tibia_page,b80a29ab-ed52-43e5-a55e-53bc4ec17283
73510,Krayzie Thug,master sorcerer,1470,monza,52764518325,Optional PvP,2026-01-19 00:05:52.355760,2026-01-19,highscore_tibia_page,b80a29ab-ed52-43e5-a55e-53bc4ec17283
73511,Kremuwkowy,exalted monk,414,monza,1165914183,Optional PvP,2026-01-19 00:05:52.355760,2026-01-19,highscore_tibia_page,b80a29ab-ed52-43e5-a55e-53bc4ec17283
73512,Krugen,elite knight,1148,monza,25126353549,Optional PvP,2026-01-19 00:05:52.355760,2026-01-19,highscore_tibia_page,b80a29ab-ed52-43e5-a55e-53bc4ec17283
73513,Kssinhu,master sorcerer,1100,monza,22071815942,Optional PvP,2026-01-19 00:05:52.355760,2026-01-19,highscore_tibia_page,b80a29ab-ed52-43e5-a55e-53bc4ec17283
73514,Kyler Nyx,elder druid,1207,monza,29175894258,Optional PvP,2026-01-19 00:05:52.355760,2026-01-19,highscore_tibia_page,b80a29ab-ed52-43e5-a55e-53bc4ec17283
73515,Laoson Lenko,royal paladin,1133,monza,24157928225,Optional PvP,2026-01-19 00:05:52.355760,2026-01-19,highscore_tibia_page,b80a29ab-ed52-43e5-a55e-53bc4ec17283
73516,Larubaka,exalted monk,518,monza,2292676422,Optional PvP,2026-01-19 00:05:52.355760,2026-01-19,highscore_tibia_page,b80a29ab-ed52-43e5-a55e-53bc4ec17283
73517,Lee Zen Seeker,exalted monk,573,monza,3116546234,Optional PvP,2026-01-19 00:05:52.355760,2026-01-19,highscore_tibia_page,b80a29ab-ed52-43e5-a55e-53bc4ec17283
73518,Legenden Kurre,master sorcerer,1435,monza,49140489954,Optional PvP,2026-01-19 00:05:52.355760,2026-01-19,highscore_tibia_page,b80a29ab-ed52-43e5-a55e-53bc4ec17283
73519,Levatonk,exalted monk,654,monza,4635133671,Optional PvP,2026-01-19 00:05:52.355760,2026-01-19,highscore_tibia_page,b80a29ab-ed52-43e5-a55e-53bc4ec17283
73520,Likwidatorr,elder druid,1738,monza,87225753388,Optional PvP,2026-01-19 00:05:52.355760,2026-01-19,highscore_tibia_page,b80a29ab-ed52-43e5-a55e-53bc4ec17283
73521,Little Sorontar,elite knight,1448,monza,50396538889,Optional PvP,2026-01-19 00:05:52.355760,2026-01-19,highscore_tibia_page,b80a29ab-ed52-43e5-a55e-53bc4ec17283
73522,Livin Lavida Tomato,master sorcerer,976,monza,15414397447,Optional PvP,2026-01-19 00:05:52.355760,2026-01-19,highscore_tibia_page,b80a29ab-ed52-43e5-a55e-53bc4ec17283
73523,Lormora,master sorcerer,1784,monza,94379154369,Optional PvP,2026-01-19 00:05:52.355760,2026-01-19,highscore_tibia_page,b80a29ab-ed52-43e5-a55e-53bc4ec17283
73524,Lunned,master sorcerer,1143,monza,24820355964,Optional PvP,2026-01-19 00:05:52.355760,2026-01-19,highscore_tibia_page,b80a29ab-ed52-43e5-a55e-53bc4ec17283
73525,Maciejsoon,master sorcerer,1192,monza,28110540636,Optional PvP,2026-01-19 00:05:52.355760,2026-01-19,highscore_tibia_page,b80a29ab-ed52-43e5-a55e-53bc4ec17283
73526,Madag,exalted monk,443,monza,1432778111,Optional PvP,2026-01-19 00:05:52.355760,2026-01-19,highscore_tibia_page,b80a29ab-ed52-43e5-a55e-53bc4ec17283
73527,Masmer Ix,master sorcerer,1383,monza,43945675140,Optional PvP,2026-01-19 00:05:52.355760,2026-01-19,highscore_tibia_page,b80a29ab-ed52-43e5-a55e-53bc4ec17283
73528,Mathyous,royal paladin,1354,monza,41246700678,Optional PvP,2026-01-19 00:05:52.355760,2026-01-19,highscore_tibia_page,b80a29ab-ed52-43e5-a55e-53bc4ec17283
73529,Meat Bosses,none,59,monza,3145735,Optional PvP,2026-01-19 00:05:52.355760,2026-01-19,highscore_tibia_page,b80a29ab-ed52-43e5-a55e-53bc4ec17283
73530,Mighty Knighteu,elite knight,1478,monza,53656445294,Optional PvP,2026-01-19 00:05:52.355760,2026-01-19,highscore_tibia_page,b80a29ab-ed52-43e5-a55e-53bc4ec17283
73531,Mikajo,elite knight,1757,monza,90177343763,Optional PvP,2026-01-19 00:05:52.355760,2026-01-19,highscore_tibia_page,b80a29ab-ed52-43e5-a55e-53bc4ec17283
73532,Mizziii,master sorcerer,1135,monza,24257186100,Optional PvP,2026-01-19 00:05:52.355760,2026-01-19,highscore_tibia_page,b80a29ab-ed52-43e5-a55e-53bc4ec17283
73533,Mo rgu,elite knight,2310,monza,205025427951,Optional PvP,2026-01-19 00:05:52.355760,2026-01-19,highscore_tibia_page,b80a29ab-ed52-43e5-a55e-53bc4ec17283
73534,Monjario,exalted monk,473,monza,1744588692,Optional PvP,2026-01-19 00:05:52.355760,2026-01-19,highscore_tibia_page,b80a29ab-ed52-43e5-a55e-53bc4ec17283
73535,Monk Shade,exalted monk,539,monza,2583197697,Optional PvP,2026-01-19 00:05:52.355760,2026-01-19,highscore_tibia_page,b80a29ab-ed52-43e5-a55e-53bc4ec17283
73536,Myrvi,elder druid,1091,monza,21545630263,Optional PvP,2026-01-19 00:05:52.355760,2026-01-19,highscore_tibia_page,b80a29ab-ed52-43e5-a55e-53bc4ec17283
73537,Na gash,royal paladin,1891,monza,112479513723,Optional PvP,2026-01-19 00:05:52.355760,2026-01-19,highscore_tibia_page,b80a29ab-ed52-43e5-a55e-53bc4ec17283
73538,Nakayo,royal paladin,1631,monza,72156056722,Optional PvP,2026-01-19 00:05:52.355760,2026-01-19,highscore_tibia_page,b80a29ab-ed52-43e5-a55e-53bc4ec17283
73539,Nerfered Arinth,exalted monk,858,monza,10485669591,Optional PvP,2026-01-19 00:05:52.355760,2026-01-19,highscore_tibia_page,b80a29ab-ed52-43e5-a55e-53bc4ec17283
73540,Nifad,none,100,monza,16040808,Optional PvP,2026-01-19 00:05:52.355760,2026-01-19,highscore_tibia_page,b80a29ab-ed52-43e5-a55e-53bc4ec17283
73541,Nika De Luffy,exalted monk,608,monza,3715767330,Optional PvP,2026-01-19 00:05:52.355760,2026-01-19,highscore_tibia_page,b80a29ab-ed52-43e5-a55e-53bc4ec17283
73542,Noseeks,elite knight,1310,monza,37316541319,Optional PvP,2026-01-19 00:05:52.355760,2026-01-19,highscore_tibia_page,b80a29ab-ed52-43e5-a55e-53bc4ec17283
73543,Noxaris Kai,exalted monk,410,monza,1135665848,Optional PvP,2026-01-19 00:05:52.355760,2026-01-19,highscore_tibia_page,b80a29ab-ed52-43e5-a55e-53bc4ec17283
73544,Nyccu,elite knight,1132,monza,24067991492,Optional PvP,2026-01-19 00:05:52.355760,2026-01-19,highscore_tibia_page,b80a29ab-ed52-43e5-a55e-53bc4ec17283
73545,Old Borjao,exalted monk,429,monza,1302496785,Optional PvP,2026-01-19 00:05:52.355760,2026-01-19,highscore_tibia_page,b80a29ab-ed52-43e5-a55e-53bc4ec17283
73546,Omnislasher,exalted monk,669,monza,4946123186,Optional PvP,2026-01-19 00:05:52.355760,2026-01-19,highscore_tibia_page,b80a29ab-ed52-43e5-a55e-53bc4ec17283
73547,Optimus Zoro,elder druid,1474,monza,53185556192,Optional PvP,2026-01-19 00:05:52.355760,2026-01-19,highscore_tibia_page,b80a29ab-ed52-43e5-a55e-53bc4ec17283
73548,Orc Worrior,elite knight,1268,monza,33877032077,Optional PvP,2026-01-19 00:05:52.355760,2026-01-19,highscore_tibia_page,b80a29ab-ed52-43e5-a55e-53bc4ec17283
73549,Orochimaru Evil Rookgaard,none,74,monza,6227156,Optional PvP,2026-01-19 00:05:52.355760,2026-01-19,highscore_tibia_page,b80a29ab-ed52-43e5-a55e-53bc4ec17283
73550,Ovo de ouro,royal paladin,1126,monza,23696047715,Optional PvP,2026-01-19 00:05:52.355760,2026-01-19,highscore_tibia_page,b80a29ab-ed52-43e5-a55e-53bc4ec17283
73551,Paramagnetyk,elite knight,1180,monza,27311789159,Optional PvP,2026-01-19 00:05:52.355760,2026-01-19,highscore_tibia_page,b80a29ab-ed52-43e5-a55e-53bc4ec17283
73552,Parapsychology,none,58,monza,3026669,Optional PvP,2026-01-19 00:05:52.355760,2026-01-19,highscore_tibia_page,b80a29ab-ed52-43e5-a55e-53bc4ec17283
73553,Pavaks,elder druid,2003,monza,133719335138,Optional PvP,2026-01-19 00:05:52.355760,2026-01-19,highscore_tibia_page,b80a29ab-ed52-43e5-a55e-53bc4ec17283
73554,Pira Meliss,elite knight,1140,monza,24585285567,Optional PvP,2026-01-19 00:05:52.355760,2026-01-19,highscore_tibia_page,b80a29ab-ed52-43e5-a55e-53bc4ec17283
73555,Pistoletto,master sorcerer,975,monza,15377506665,Optional PvP,2026-01-19 00:05:52.355760,2026-01-19,highscore_tibia_page,b80a29ab-ed52-43e5-a55e-53bc4ec17283
73556,Psjalmqut Jyuegalmqpo Hyqcxki,none,54,monza,2367342,Optional PvP,2026-01-19 00:05:52.355760,2026-01-19,highscore_tibia_page,b80a29ab-ed52-43e5-a55e-53bc4ec17283
73557,Puc ek,elite knight,1187,monza,27740853461,Optional PvP,2026-01-19 00:05:52.355760,2026-01-19,highscore_tibia_page,b80a29ab-ed52-43e5-a55e-53bc4ec17283
73558,Puff Raff,exalted monk,520,monza,2316814547,Optional PvP,2026-01-19 00:05:52.355760,2026-01-19,highscore_tibia_page,b80a29ab-ed52-43e5-a55e-53bc4ec17283
73559,Rator Odem,none,79,monza,7703879,Optional PvP,2026-01-19 00:05:52.355760,2026-01-19,highscore_tibia_page,b80a29ab-ed52-43e5-a55e-53bc4ec17283
73560,Ravena Mira,exalted monk,410,monza,1137529745,Optional PvP,2026-01-19 00:05:52.355760,2026-01-19,highscore_tibia_page,b80a29ab-ed52-43e5-a55e-53bc4ec17283
73561,Reset Dla Tluszczu,elite knight,1533,monza,59858401512,Optional PvP,2026-01-19 00:05:52.355760,2026-01-19,highscore_tibia_page,b80a29ab-ed52-43e5-a55e-53bc4ec17283
73562,Revira,elite knight,1216,monza,29825839036,Optional PvP,2026-01-19 00:05:52.355760,2026-01-19,highscore_tibia_page,b80a29ab-ed52-43e5-a55e-53bc4ec17283
73563,Rich Patrol,elder druid,1588,monza,66582129244,Optional PvP,2026-01-19 00:05:52.355760,2026-01-19,highscore_tibia_page,b80a29ab-ed52-43e5-a55e-53bc4ec17283
73564,Ritual,master sorcerer,1317,monza,37936706919,Optional PvP,2026-01-19 00:05:52.355760,2026-01-19,highscore_tibia_page,b80a29ab-ed52-43e5-a55e-53bc4ec17283
73565,Rook Spirit,none,64,monza,3992963,Optional PvP,2026-01-19 00:05:52.355760,2026-01-19,highscore_tibia_page,b80a29ab-ed52-43e5-a55e-53bc4ec17283
73566,Royal Gotico,royal paladin,1766,monza,91620807407,Optional PvP,2026-01-19 00:05:52.355760,2026-01-19,highscore_tibia_page,b80a29ab-ed52-43e5-a55e-53bc4ec17283
73567,Rymty tymty,none,65,monza,4358372,Optional PvP,2026-01-19 00:05:52.355760,2026-01-19,highscore_tibia_page,b80a29ab-ed52-43e5-a55e-53bc4ec17283
73568,Saint Halvz,exalted monk,454,monza,1542900055,Optional PvP,2026-01-19 00:05:52.355760,2026-01-19,highscore_tibia_page,b80a29ab-ed52-43e5-a55e-53bc4ec17283
73569,Sander Rooker,none,61,monza,3529268,Optional PvP,2026-01-19 00:05:52.355760,2026-01-19,highscore_tibia_page,b80a29ab-ed52-43e5-a55e-53bc4ec17283
73570,Scoob Doll Rookstayer,none,56,monza,2720372,Optional PvP,2026-01-19 00:05:52.355760,2026-01-19,highscore_tibia_page,b80a29ab-ed52-43e5-a55e-53bc4ec17283
73571,Selenoide,royal paladin,1507,monza,56872963961,Optional PvP,2026-01-19 00:05:52.355760,2026-01-19,highscore_tibia_page,b80a29ab-ed52-43e5-a55e-53bc4ec17283
73572,Shadow of the Candia,master sorcerer,1089,monza,21434294343,Optional PvP,2026-01-19 00:05:52.355760,2026-01-19,highscore_tibia_page,b80a29ab-ed52-43e5-a55e-53bc4ec17283
73573,Silent Defender Gard,none,55,monza,2490257,Optional PvP,2026-01-19 00:05:52.355760,2026-01-19,highscore_tibia_page,b80a29ab-ed52-43e5-a55e-53bc4ec17283
73574,Sladdrig,elite knight,1281,monza,34915139347,Optional PvP,2026-01-19 00:05:52.355760,2026-01-19,highscore_tibia_page,b80a29ab-ed52-43e5-a55e-53bc4ec17283
73575,Slug Princess Tsunade,elder druid,1740,monza,87603615876,Optional PvP,2026-01-19 00:05:52.355760,2026-01-19,highscore_tibia_page,b80a29ab-ed52-43e5-a55e-53bc4ec17283
73576,Small Perv,none,53,monza,2219796,Optional PvP,2026-01-19 00:05:52.355760,2026-01-19,highscore_tibia_page,b80a29ab-ed52-43e5-a55e-53bc4ec17283
73577,Small Sol,royal paladin,1413,monza,46828986720,Optional PvP,2026-01-19 00:05:52.355760,2026-01-19,highscore_tibia_page,b80a29ab-ed52-43e5-a55e-53bc4ec17283
73578,Sopel,none,66,monza,4416371,Optional PvP,2026-01-19 00:05:52.355760,2026-01-19,highscore_tibia_page,b80a29ab-ed52-43e5-a55e-53bc4ec17283
73579,Sqotti,none,69,monza,5126309,Optional PvP,2026-01-19 00:05:52.355760,2026-01-19,highscore_tibia_page,b80a29ab-ed52-43e5-a55e-53bc4ec17283
73580,Stunterex,elder druid,1268,monza,33873026721,Optional PvP,2026-01-19 00:05:52.355760,2026-01-19,highscore_tibia_page,b80a29ab-ed52-43e5-a55e-53bc4ec17283
73581,Super Xies,none,53,monza,2246158,Optional PvP,2026-01-19 00:05:52.355760,2026-01-19,highscore_tibia_page,b80a29ab-ed52-43e5-a55e-53bc4ec17283
73582,Swordeli,elite knight,1158,monza,25760759285,Optional PvP,2026-01-19 00:05:52.355760,2026-01-19,highscore_tibia_page,b80a29ab-ed52-43e5-a55e-53bc4ec17283
73583,Synia The Furious,elder druid,1057,monza,19603180860,Optional PvP,2026-01-19 00:05:52.355760,2026-01-19,highscore_tibia_page,b80a29ab-ed52-43e5-a55e-53bc4ec17283
73584,Szaj ka,master sorcerer,1073,monza,20479046746,Optional PvP,2026-01-19 00:05:52.355760,2026-01-19,highscore_tibia_page,b80a29ab-ed52-43e5-a55e-53bc4ec17283
73585,Szalony Bobik,exalted monk,472,monza,1735611455,Optional PvP,2026-01-19 00:05:52.355760,2026-01-19,highscore_tibia_page,b80a29ab-ed52-43e5-a55e-53bc4ec17283
73586,Szzotter,none,60,monza,3334954,Optional PvP,2026-01-19 00:05:52.355760,2026-01-19,highscore_tibia_page,b80a29ab-ed52-43e5-a55e-53bc4ec17283
73587,Tak Ten Biedak,master sorcerer,1563,monza,63489742063,Optional PvP,2026-01-19 00:05:52.355760,2026-01-19,highscore_tibia_page,b80a29ab-ed52-43e5-a55e-53bc4ec17283
73588,Teev,royal paladin,1390,monza,44659294422,Optional PvP,2026-01-19 00:05:52.355760,2026-01-19,highscore_tibia_page,b80a29ab-ed52-43e5-a55e-53bc4ec17283
73589,Thomate,exalted monk,442,monza,1428048088,Optional PvP,2026-01-19 00:05:52.355760,2026-01-19,highscore_tibia_page,b80a29ab-ed52-43e5-a55e-53bc4ec17283
73590,Tiig ran,exalted monk,588,monza,3353927304,Optional PvP,2026-01-19 00:05:52.355760,2026-01-19,highscore_tibia_page,b80a29ab-ed52-43e5-a55e-53bc4ec17283
73591,Tofiq,none,85,monza,9772218,Optional PvP,2026-01-19 00:05:52.355760,2026-01-19,highscore_tibia_page,b80a29ab-ed52-43e5-a55e-53bc4ec17283
73592,Toksyczny Arielek,royal paladin,1534,monza,59983400911,Optional PvP,2026-01-19 00:05:52.355760,2026-01-19,highscore_tibia_page,b80a29ab-ed52-43e5-a55e-53bc4ec17283
73593,Toksyczny Mateuszek,elite knight,1395,monza,45089200645,Optional PvP,2026-01-19 00:05:52.355760,2026-01-19,highscore_tibia_page,b80a29ab-ed52-43e5-a55e-53bc4ec17283
73594,Uchiha Chris,elder druid,1795,monza,96110757430,Optional PvP,2026-01-19 00:05:52.355760,2026-01-19,highscore_tibia_page,b80a29ab-ed52-43e5-a55e-53bc4ec17283
73595,Ultra Punch,exalted monk,411,monza,1142301978,Optional PvP,2026-01-19 00:05:52.355760,2026-01-19,highscore_tibia_page,b80a29ab-ed52-43e5-a55e-53bc4ec17283
73596,Unlucky Lyszu,royal paladin,1366,monza,42301817283,Optional PvP,2026-01-19 00:05:52.355760,2026-01-19,highscore_tibia_page,b80a29ab-ed52-43e5-a55e-53bc4ec17283
73597,Valayy,master sorcerer,985,monza,15833594081,Optional PvP,2026-01-19 00:05:52.355760,2026-01-19,highscore_tibia_page,b80a29ab-ed52-43e5-a55e-53bc4ec17283
73598,Var Draig,royal paladin,1424,monza,47935754392,Optional PvP,2026-01-19 00:05:52.355760,2026-01-19,highscore_tibia_page,b80a29ab-ed52-43e5-a55e-53bc4ec17283
73599,Vica Kateriell,master sorcerer,1171,monza,26647295109,Optional PvP,2026-01-19 00:05:52.355760,2026-01-19,highscore_tibia_page,b80a29ab-ed52-43e5-a55e-53bc4ec17283
73600,Waszkag,elder druid,1183,monza,27482337209,Optional PvP,2026-01-19 00:05:52.355760,2026-01-19,highscore_tibia_page,b80a29ab-ed52-43e5-a55e-53bc4ec17283
73601,Why Im Tank,royal paladin,1350,monza,40886469971,Optional PvP,2026-01-19 00:05:52.355760,2026-01-19,highscore_tibia_page,b80a29ab-ed52-43e5-a55e-53bc4ec17283
73602,Wierzbuss,royal paladin,1190,monza,28013789024,Optional PvP,2026-01-19 00:05:52.355760,2026-01-19,highscore_tibia_page,b80a29ab-ed52-43e5-a55e-53bc4ec17283
73603,Wis Rookstayer,none,145,monza,48839013,Optional PvP,2026-01-19 00:05:52.355760,2026-01-19,highscore_tibia_page,b80a29ab-ed52-43e5-a55e-53bc4ec17283
73604,Wykalaczked,elder druid,2077,monza,148913986551,Optional PvP,2026-01-19 00:05:52.355760,2026-01-19,highscore_tibia_page,b80a29ab-ed52-43e5-a55e-53bc4ec17283
73605,Xo,master sorcerer,1103,monza,22289507823,Optional PvP,2026-01-19 00:05:52.355760,2026-01-19,highscore_tibia_page,b80a29ab-ed52-43e5-a55e-53bc4ec17283
73606,Xozinho,exalted monk,763,monza,7354449356,Optional PvP,2026-01-19 00:05:52.355760,2026-01-19,highscore_tibia_page,b80a29ab-ed52-43e5-a55e-53bc4ec17283
73607,Yakamurunaa,exalted monk,472,monza,1735443200,Optional PvP,2026-01-19 00:05:52.355760,2026-01-19,highscore_tibia_page,b80a29ab-ed52-43e5-a55e-53bc4ec17283
73608,Yamaanek,elder druid,2133,monza,161288002897,Optional PvP,2026-01-19 00:05:52.355760,2026-01-19,highscore_tibia_page,b80a29ab-ed52-43e5-a55e-53bc4ec17283
73609,Yandra,elite knight,1325,monza,38644612936,Optional PvP,2026-01-19 00:05:52.355760,2026-01-19,highscore_tibia_page,b80a29ab-ed52-43e5-a55e-53bc4ec17283
73610,Zaku Palladyn,royal paladin,1222,monza,30280222158,Optional PvP,2026-01-19 00:05:52.355760,2026-01-19,highscore_tibia_page,b80a29ab-ed52-43e5-a55e-53bc4ec17283
73611,Zawisza Skyfury,master sorcerer,1112,monza,22821199396,Optional PvP,2026-01-19 00:05:52.355760,2026-01-19,highscore_tibia_page,b80a29ab-ed52-43e5-a55e-53bc4ec17283
73612,Zenhedor,exalted monk,450,monza,1501672414,Optional PvP,2026-01-19 00:05:52.355760,2026-01-19,highscore_tibia_page,b80a29ab-ed52-43e5-a55e-53bc4ec17283
73613,Zitob,elite knight,1168,monza,26468801711,Optional PvP,2026-01-19 00:05:52.355760,2026-01-19,highscore_tibia_page,b80a29ab-ed52-43e5-a55e-53bc4ec17283
73614,Zmuts,master sorcerer,1938,monza,121087737054,Optional PvP,2026-01-19 00:05:52.355760,2026-01-19,highscore_tibia_page,b80a29ab-ed52-43e5-a55e-53bc4ec17283
73615,Alfuz,exalted monk,361,ignitera,771334684,Open PvP,2026-01-18 12:54:18.777098,2026-01-18,highscore_tibia_page,843a81f6-535b-4ded-9d02-5dbc42960f7b
73616,Archif,exalted monk,508,ignitera,2164234471,Open PvP,2026-01-18 12:54:18.777098,2026-01-18,highscore_tibia_page,843a81f6-535b-4ded-9d02-5dbc42960f7b
73617,Ashe Monk,exalted monk,381,ignitera,909835459,Open PvP,2026-01-18 12:54:18.777098,2026-01-18,highscore_tibia_page,843a81f6-535b-4ded-9d02-5dbc42960f7b
73618,Deus Rodrigo,monk,539,ignitera,2589844154,Open PvP,2026-01-18 12:54:18.777098,2026-01-18,highscore_tibia_page,843a81f6-535b-4ded-9d02-5dbc42960f7b
73619,Elixe Liilpilxiizls,exalted monk,541,ignitera,2610534945,Open PvP,2026-01-18 12:54:18.777098,2026-01-18,highscore_tibia_page,843a81f6-535b-4ded-9d02-5dbc42960f7b
73620,Elixe Lilpliiwxlsz,exalted monk,618,ignitera,3909546118,Open PvP,2026-01-18 12:54:18.777098,2026-01-18,highscore_tibia_page,843a81f6-535b-4ded-9d02-5dbc42960f7b
73621,Elixe Lilplizlxss,exalted monk,464,ignitera,1650464647,Open PvP,2026-01-18 12:54:18.777098,2026-01-18,highscore_tibia_page,843a81f6-535b-4ded-9d02-5dbc42960f7b
73622,Fist of avalon,exalted monk,589,ignitera,3380494113,Open PvP,2026-01-18 12:54:18.777098,2026-01-18,highscore_tibia_page,843a81f6-535b-4ded-9d02-5dbc42960f7b
73623,Lobsang Rampa,exalted monk,394,ignitera,1010803573,Open PvP,2026-01-18 12:54:18.777098,2026-01-18,highscore_tibia_page,843a81f6-535b-4ded-9d02-5dbc42960f7b
73624,Lotus Walker,exalted monk,485,ignitera,1885249831,Open PvP,2026-01-18 12:54:18.777098,2026-01-18,highscore_tibia_page,843a81f6-535b-4ded-9d02-5dbc42960f7b
73625,Maestro Yepez,exalted monk,440,ignitera,1400576971,Open PvP,2026-01-18 12:54:18.777098,2026-01-18,highscore_tibia_page,843a81f6-535b-4ded-9d02-5dbc42960f7b
73626,Merciless Time,exalted monk,379,ignitera,894322734,Open PvP,2026-01-18 12:54:18.777098,2026-01-18,highscore_tibia_page,843a81f6-535b-4ded-9d02-5dbc42960f7b
73627,Monk Merlyn,exalted monk,361,ignitera,774303291,Open PvP,2026-01-18 12:54:18.777098,2026-01-18,highscore_tibia_page,843a81f6-535b-4ded-9d02-5dbc42960f7b
73628,Monkblank,exalted monk,796,ignitera,8364886320,Open PvP,2026-01-18 12:54:18.777098,2026-01-18,highscore_tibia_page,843a81f6-535b-4ded-9d02-5dbc42960f7b
73629,Ojiitos Dark,exalted monk,515,ignitera,2251269427,Open PvP,2026-01-18 12:54:18.777098,2026-01-18,highscore_tibia_page,843a81f6-535b-4ded-9d02-5dbc42960f7b
73630,Old Issor,exalted monk,493,ignitera,1983075811,Open PvP,2026-01-18 12:54:18.777098,2026-01-18,highscore_tibia_page,843a81f6-535b-4ded-9d02-5dbc42960f7b
73631,Palmitas Calientes,monk,457,ignitera,1576955296,Open PvP,2026-01-18 12:54:18.777098,2026-01-18,highscore_tibia_page,843a81f6-535b-4ded-9d02-5dbc42960f7b
73632,Princess Jai,exalted monk,618,ignitera,3901604649,Open PvP,2026-01-18 12:54:18.777098,2026-01-18,highscore_tibia_page,843a81f6-535b-4ded-9d02-5dbc42960f7b
73633,San Alcayz,exalted monk,469,ignitera,1703965799,Open PvP,2026-01-18 12:54:18.777098,2026-01-18,highscore_tibia_page,843a81f6-535b-4ded-9d02-5dbc42960f7b
73634,Terrour Eduuardo,master sorcerer,950,ignitera,14205751640,Open PvP,2026-01-18 12:54:18.777098,2026-01-18,highscore_tibia_page,843a81f6-535b-4ded-9d02-5dbc42960f7b
