,name,vocation,world,skill_level,category,ingestion_time,ingestion_date,source_system,batch_id
14007,Chokus,exalted monk,celesta,110,Fist Fighting,2026-01-26 18:54:26.991115,2026-01-26,highscore_tibia_page,6d5e0578-c73b-4999-b82d-b962bb029bf0
14008,Choleriker,elite knight,celesta,130,Sword Fighting,2026-01-26 18:54:26.991115,2026-01-26,highscore_tibia_page,6d5e0578-c73b-4999-b82d-b962bb029bf0
14009,Criford,elite knight,celesta,126,Club Fighting,2026-01-26 18:54:26.991115,2026-01-26,highscore_tibia_page,6d5e0578-c73b-4999-b82d-b962bb029bf0
14010,Cronius Blackthorn,royal paladin,celesta,138,Distance Fighting,2026-01-26 18:54:26.991115,2026-01-26,highscore_tibia_page,6d5e0578-c73b-4999-b82d-b962bb029bf0
14011,Crugeros,master sorcerer,celesta,131,Magic Level,2026-01-26 18:54:26.991115,2026-01-26,highscore_tibia_page,6d5e0578-c73b-4999-b82d-b962bb029bf0
14012,Cubbii,royal paladin,celesta,142,Distance Fighting,2026-01-26 18:54:26.991115,2026-01-26,highscore_tibia_page,6d5e0578-c73b-4999-b82d-b962bb029bf0
14013,Cyzio Wojownik,elite knight,celesta,130,Axe Fighting,2026-01-26 18:54:26.991115,2026-01-26,highscore_tibia_page,6d5e0578-c73b-4999-b82d-b962bb029bf0
14014,Czupakabras,elite knight,celesta,125,Club Fighting,2026-01-26 18:54:26.991115,2026-01-26,highscore_tibia_page,6d5e0578-c73b-4999-b82d-b962bb029bf0
14015,Dajmo,exalted monk,celesta,111,Fist Fighting,2026-01-26 18:54:26.991115,2026-01-26,highscore_tibia_page,6d5e0578-c73b-4999-b82d-b962bb029bf0
14016,Dardar Zamoldimor,royal paladin,celesta,138,Distance Fighting,2026-01-26 18:54:26.991115,2026-01-26,highscore_tibia_page,6d5e0578-c73b-4999-b82d-b962bb029bf0
14017,Darin Luthayndan,master sorcerer,celesta,131,Magic Level,2026-01-26 18:54:26.991115,2026-01-26,highscore_tibia_page,6d5e0578-c73b-4999-b82d-b962bb029bf0
14018,Dark tritonic,elite knight,celesta,136,Club Fighting,2026-01-26 18:54:26.991115,2026-01-26,highscore_tibia_page,6d5e0578-c73b-4999-b82d-b962bb029bf0
14019,Daze Blade,elite knight,celesta,130,Sword Fighting,2026-01-26 18:54:26.991115,2026-01-26,highscore_tibia_page,6d5e0578-c73b-4999-b82d-b962bb029bf0
14020,Deviced,elite knight,celesta,125,Club Fighting,2026-01-26 18:54:26.991115,2026-01-26,highscore_tibia_page,6d5e0578-c73b-4999-b82d-b962bb029bf0
14021,Devzin,royal paladin,celesta,141,Distance Fighting,2026-01-26 18:54:26.991115,2026-01-26,highscore_tibia_page,6d5e0578-c73b-4999-b82d-b962bb029bf0
14022,Diva Slide,elite knight,celesta,133,Sword Fighting,2026-01-26 18:54:26.991115,2026-01-26,highscore_tibia_page,6d5e0578-c73b-4999-b82d-b962bb029bf0
14023,Draiimo,elite knight,celesta,128,Club Fighting,2026-01-26 18:54:26.991115,2026-01-26,highscore_tibia_page,6d5e0578-c73b-4999-b82d-b962bb029bf0
14024,Dran Felon,elite knight,celesta,129,Club Fighting,2026-01-26 18:54:26.991115,2026-01-26,highscore_tibia_page,6d5e0578-c73b-4999-b82d-b962bb029bf0
14025,Dudus Andy,elite knight,celesta,135,Sword Fighting,2026-01-26 18:54:26.991115,2026-01-26,highscore_tibia_page,6d5e0578-c73b-4999-b82d-b962bb029bf0
14026,Ek Lacrita,elite knight,celesta,128,Club Fighting,2026-01-26 18:54:26.991115,2026-01-26,highscore_tibia_page,6d5e0578-c73b-4999-b82d-b962bb029bf0
14027,Elite-Krys,elite knight,celesta,130,Axe Fighting,2026-01-26 18:54:26.991115,2026-01-26,highscore_tibia_page,6d5e0578-c73b-4999-b82d-b962bb029bf0
14028,Enough Exp,elite knight,celesta,136,Axe Fighting,2026-01-26 18:54:26.991115,2026-01-26,highscore_tibia_page,6d5e0578-c73b-4999-b82d-b962bb029bf0
14029,Erty Kmicic,elite knight,celesta,129,Axe Fighting,2026-01-26 18:54:26.991115,2026-01-26,highscore_tibia_page,6d5e0578-c73b-4999-b82d-b962bb029bf0
14030,Exchelsious,elite knight,celesta,126,Club Fighting,2026-01-26 18:54:26.991115,2026-01-26,highscore_tibia_page,6d5e0578-c73b-4999-b82d-b962bb029bf0
14031,Fan sworda,elite knight,celesta,131,Sword Fighting,2026-01-26 18:54:26.991115,2026-01-26,highscore_tibia_page,6d5e0578-c73b-4999-b82d-b962bb029bf0
14032,Gabriela Coles,royal paladin,celesta,123,Shielding,2026-01-26 18:54:26.991115,2026-01-26,highscore_tibia_page,6d5e0578-c73b-4999-b82d-b962bb029bf0
14033,Galfon,elite knight,celesta,128,Club Fighting,2026-01-26 18:54:26.991115,2026-01-26,highscore_tibia_page,6d5e0578-c73b-4999-b82d-b962bb029bf0
14034,Gall,royal paladin,celesta,135,Distance Fighting,2026-01-26 18:54:26.991115,2026-01-26,highscore_tibia_page,6d5e0578-c73b-4999-b82d-b962bb029bf0
14035,Gapatoo,exalted monk,celesta,109,Fist Fighting,2026-01-26 18:54:26.991115,2026-01-26,highscore_tibia_page,6d5e0578-c73b-4999-b82d-b962bb029bf0
14036,Ghentor Berserker,elite knight,celesta,133,Axe Fighting,2026-01-26 18:54:26.991115,2026-01-26,highscore_tibia_page,6d5e0578-c73b-4999-b82d-b962bb029bf0
14037,Gikeen Monk,exalted monk,celesta,110,Fist Fighting,2026-01-26 18:54:26.991115,2026-01-26,highscore_tibia_page,6d5e0578-c73b-4999-b82d-b962bb029bf0
14038,Gniew Husarii,royal paladin,celesta,135,Distance Fighting,2026-01-26 18:54:26.991115,2026-01-26,highscore_tibia_page,6d5e0578-c73b-4999-b82d-b962bb029bf0
14039,Greamir,master sorcerer,celesta,137,Magic Level,2026-01-26 18:54:26.991115,2026-01-26,highscore_tibia_page,6d5e0578-c73b-4999-b82d-b962bb029bf0
14040,Griszax,master sorcerer,celesta,135,Magic Level,2026-01-26 18:54:26.991115,2026-01-26,highscore_tibia_page,6d5e0578-c73b-4999-b82d-b962bb029bf0
14041,Gyllene Munken,exalted monk,celesta,116,Fist Fighting,2026-01-26 18:54:26.991115,2026-01-26,highscore_tibia_page,6d5e0578-c73b-4999-b82d-b962bb029bf0
14042,Handicraft,exalted monk,celesta,115,Fist Fighting,2026-01-26 18:54:26.991115,2026-01-26,highscore_tibia_page,6d5e0578-c73b-4999-b82d-b962bb029bf0
14043,Havok Skywind,elite knight,celesta,133,Sword Fighting,2026-01-26 18:54:26.991115,2026-01-26,highscore_tibia_page,6d5e0578-c73b-4999-b82d-b962bb029bf0
14044,Hebert Richards,elite knight,celesta,131,Club Fighting,2026-01-26 18:54:26.991115,2026-01-26,highscore_tibia_page,6d5e0578-c73b-4999-b82d-b962bb029bf0
14045,Hell'Draco,elite knight,celesta,133,Axe Fighting,2026-01-26 18:54:26.991115,2026-01-26,highscore_tibia_page,6d5e0578-c73b-4999-b82d-b962bb029bf0
14046,Heross,royal paladin,celesta,134,Distance Fighting,2026-01-26 18:54:26.991115,2026-01-26,highscore_tibia_page,6d5e0578-c73b-4999-b82d-b962bb029bf0
14047,Herr Diddan,elite knight,celesta,132,Axe Fighting,2026-01-26 18:54:26.991115,2026-01-26,highscore_tibia_page,6d5e0578-c73b-4999-b82d-b962bb029bf0
14048,Inkkton,elite knight,celesta,139,Axe Fighting,2026-01-26 18:54:26.991115,2026-01-26,highscore_tibia_page,6d5e0578-c73b-4999-b82d-b962bb029bf0
14049,Ironclad Zizu,elite knight,celesta,126,Club Fighting,2026-01-26 18:54:26.991115,2026-01-26,highscore_tibia_page,6d5e0578-c73b-4999-b82d-b962bb029bf0
14050,Iscarllot,elite knight,celesta,126,Club Fighting,2026-01-26 18:54:26.991115,2026-01-26,highscore_tibia_page,6d5e0578-c73b-4999-b82d-b962bb029bf0
14051,Itz Attorii,exalted monk,celesta,116,Fist Fighting,2026-01-26 18:54:26.991115,2026-01-26,highscore_tibia_page,6d5e0578-c73b-4999-b82d-b962bb029bf0
14052,Itz Hammertime,elite knight,celesta,128,Axe Fighting,2026-01-26 18:54:26.991115,2026-01-26,highscore_tibia_page,6d5e0578-c73b-4999-b82d-b962bb029bf0
14053,Itz Kadricz,royal paladin,celesta,134,Distance Fighting,2026-01-26 18:54:26.991115,2026-01-26,highscore_tibia_page,6d5e0578-c73b-4999-b82d-b962bb029bf0
14054,Itz Raider,master sorcerer,celesta,140,Magic Level,2026-01-26 18:54:26.991115,2026-01-26,highscore_tibia_page,6d5e0578-c73b-4999-b82d-b962bb029bf0
14055,Itz Sali,master sorcerer,celesta,131,Magic Level,2026-01-26 18:54:26.991115,2026-01-26,highscore_tibia_page,6d5e0578-c73b-4999-b82d-b962bb029bf0
14056,Itz Tobi,master sorcerer,celesta,127,Magic Level,2026-01-26 18:54:26.991115,2026-01-26,highscore_tibia_page,6d5e0578-c73b-4999-b82d-b962bb029bf0
14057,Ivene,royal paladin,celesta,138,Distance Fighting,2026-01-26 18:54:26.991115,2026-01-26,highscore_tibia_page,6d5e0578-c73b-4999-b82d-b962bb029bf0
14058,Jaaniszer,master sorcerer,celesta,129,Magic Level,2026-01-26 18:54:26.991115,2026-01-26,highscore_tibia_page,6d5e0578-c73b-4999-b82d-b962bb029bf0
14059,Jaime Armeiro,elite knight,celesta,123,Shielding,2026-01-26 18:54:26.991115,2026-01-26,highscore_tibia_page,6d5e0578-c73b-4999-b82d-b962bb029bf0
14060,Julitock,elite knight,celesta,131,Sword Fighting,2026-01-26 18:54:26.991115,2026-01-26,highscore_tibia_page,6d5e0578-c73b-4999-b82d-b962bb029bf0
14061,Junaz,elite knight,celesta,132,Sword Fighting,2026-01-26 18:54:26.991115,2026-01-26,highscore_tibia_page,6d5e0578-c73b-4999-b82d-b962bb029bf0
14062,Kamila kami,master sorcerer,celesta,127,Magic Level,2026-01-26 18:54:26.991115,2026-01-26,highscore_tibia_page,6d5e0578-c73b-4999-b82d-b962bb029bf0
14063,Kamilowsky,elite knight,celesta,129,Club Fighting,2026-01-26 18:54:26.991115,2026-01-26,highscore_tibia_page,6d5e0578-c73b-4999-b82d-b962bb029bf0
14064,Kamix,royal paladin,celesta,134,Distance Fighting,2026-01-26 18:54:26.991115,2026-01-26,highscore_tibia_page,6d5e0578-c73b-4999-b82d-b962bb029bf0
14065,Kasselstrand,elite knight,celesta,126,Club Fighting,2026-01-26 18:54:26.991115,2026-01-26,highscore_tibia_page,6d5e0578-c73b-4999-b82d-b962bb029bf0
14066,Kedo Azkam,sorcerer,celesta,131,Magic Level,2026-01-26 18:54:26.991115,2026-01-26,highscore_tibia_page,6d5e0578-c73b-4999-b82d-b962bb029bf0
14067,King Danter,elite knight,celesta,138,Axe Fighting,2026-01-26 18:54:26.991115,2026-01-26,highscore_tibia_page,6d5e0578-c73b-4999-b82d-b962bb029bf0
14068,King Glowaq,elite knight,celesta,128,Axe Fighting,2026-01-26 18:54:26.991115,2026-01-26,highscore_tibia_page,6d5e0578-c73b-4999-b82d-b962bb029bf0
14069,King Hensur,elite knight,celesta,132,Club Fighting,2026-01-26 18:54:26.991115,2026-01-26,highscore_tibia_page,6d5e0578-c73b-4999-b82d-b962bb029bf0
14070,King Manius,elite knight,celesta,132,Sword Fighting,2026-01-26 18:54:26.991115,2026-01-26,highscore_tibia_page,6d5e0578-c73b-4999-b82d-b962bb029bf0
14071,Kittyqueen,elite knight,celesta,127,Club Fighting,2026-01-26 18:54:26.991115,2026-01-26,highscore_tibia_page,6d5e0578-c73b-4999-b82d-b962bb029bf0
14072,Kong Fusao,exalted monk,celesta,111,Fist Fighting,2026-01-26 18:54:26.991115,2026-01-26,highscore_tibia_page,6d5e0578-c73b-4999-b82d-b962bb029bf0
14073,Kratosek,elite knight,celesta,134,Sword Fighting,2026-01-26 18:54:26.991115,2026-01-26,highscore_tibia_page,6d5e0578-c73b-4999-b82d-b962bb029bf0
14074,Kristuslem,royal paladin,celesta,134,Distance Fighting,2026-01-26 18:54:26.991115,2026-01-26,highscore_tibia_page,6d5e0578-c73b-4999-b82d-b962bb029bf0
14075,Krusstazeus,exalted monk,celesta,111,Fist Fighting,2026-01-26 18:54:26.991115,2026-01-26,highscore_tibia_page,6d5e0578-c73b-4999-b82d-b962bb029bf0
14076,Kuni,royal paladin,celesta,135,Distance Fighting,2026-01-26 18:54:26.991115,2026-01-26,highscore_tibia_page,6d5e0578-c73b-4999-b82d-b962bb029bf0
14077,Lan Vel,elite knight,celesta,125,Club Fighting,2026-01-26 18:54:26.991115,2026-01-26,highscore_tibia_page,6d5e0578-c73b-4999-b82d-b962bb029bf0
14078,Lata Ogon,exalted monk,celesta,123,Fist Fighting,2026-01-26 18:54:26.991115,2026-01-26,highscore_tibia_page,6d5e0578-c73b-4999-b82d-b962bb029bf0
14079,Leik Dwer,elite knight,celesta,131,Axe Fighting,2026-01-26 18:54:26.991115,2026-01-26,highscore_tibia_page,6d5e0578-c73b-4999-b82d-b962bb029bf0
14080,Leona Kenia,elite knight,celesta,126,Club Fighting,2026-01-26 18:54:26.991115,2026-01-26,highscore_tibia_page,6d5e0578-c73b-4999-b82d-b962bb029bf0
14081,Lesny Prorok,master sorcerer,celesta,131,Magic Level,2026-01-26 18:54:26.991115,2026-01-26,highscore_tibia_page,6d5e0578-c73b-4999-b82d-b962bb029bf0
14082,Lo ka,royal paladin,celesta,136,Distance Fighting,2026-01-26 18:54:26.991115,2026-01-26,highscore_tibia_page,6d5e0578-c73b-4999-b82d-b962bb029bf0
14083,Lord Demonk,exalted monk,celesta,109,Fist Fighting,2026-01-26 18:54:26.991115,2026-01-26,highscore_tibia_page,6d5e0578-c73b-4999-b82d-b962bb029bf0
14084,Lu Kasyno,elite knight,celesta,134,Sword Fighting,2026-01-26 18:54:26.991115,2026-01-26,highscore_tibia_page,6d5e0578-c73b-4999-b82d-b962bb029bf0
14085,Lucky Potato,exalted monk,celesta,115,Fist Fighting,2026-01-26 18:54:26.991115,2026-01-26,highscore_tibia_page,6d5e0578-c73b-4999-b82d-b962bb029bf0
14086,Luftmyszka,elite knight,celesta,130,Axe Fighting,2026-01-26 18:54:26.991115,2026-01-26,highscore_tibia_page,6d5e0578-c73b-4999-b82d-b962bb029bf0
14087,Lunatic Princess,elite knight,celesta,134,Sword Fighting,2026-01-26 18:54:26.991115,2026-01-26,highscore_tibia_page,6d5e0578-c73b-4999-b82d-b962bb029bf0
14088,Madam Dan,knight,celesta,123,Shielding,2026-01-26 18:54:26.991115,2026-01-26,highscore_tibia_page,6d5e0578-c73b-4999-b82d-b962bb029bf0
14089,Madam Huroncita,elite knight,celesta,126,Club Fighting,2026-01-26 18:54:26.991115,2026-01-26,highscore_tibia_page,6d5e0578-c73b-4999-b82d-b962bb029bf0
14090,Mallpa,elite knight,celesta,126,Club Fighting,2026-01-26 18:54:26.991115,2026-01-26,highscore_tibia_page,6d5e0578-c73b-4999-b82d-b962bb029bf0
14091,Maly Fredie,elite knight,celesta,129,Club Fighting,2026-01-26 18:54:26.991115,2026-01-26,highscore_tibia_page,6d5e0578-c73b-4999-b82d-b962bb029bf0
14092,Markelito,elite knight,celesta,141,Axe Fighting,2026-01-26 18:54:26.991115,2026-01-26,highscore_tibia_page,6d5e0578-c73b-4999-b82d-b962bb029bf0
14093,Maskinen Thor,elite knight,celesta,129,Axe Fighting,2026-01-26 18:54:26.991115,2026-01-26,highscore_tibia_page,6d5e0578-c73b-4999-b82d-b962bb029bf0
14094,Master Elite Jarmu,royal paladin,celesta,135,Distance Fighting,2026-01-26 18:54:26.991115,2026-01-26,highscore_tibia_page,6d5e0578-c73b-4999-b82d-b962bb029bf0
14095,Matiy,exalted monk,celesta,113,Fist Fighting,2026-01-26 18:54:26.991115,2026-01-26,highscore_tibia_page,6d5e0578-c73b-4999-b82d-b962bb029bf0
14096,Membi Ikx,exalted monk,celesta,115,Fist Fighting,2026-01-26 18:54:26.991115,2026-01-26,highscore_tibia_page,6d5e0578-c73b-4999-b82d-b962bb029bf0
14097,Mighty Rune,elite knight,celesta,133,Axe Fighting,2026-01-26 18:54:26.991115,2026-01-26,highscore_tibia_page,6d5e0578-c73b-4999-b82d-b962bb029bf0
14098,Mitmachina,royal paladin,celesta,141,Distance Fighting,2026-01-26 18:54:26.991115,2026-01-26,highscore_tibia_page,6d5e0578-c73b-4999-b82d-b962bb029bf0
14099,Mnich Shaolinski,exalted monk,celesta,109,Fist Fighting,2026-01-26 18:54:26.991115,2026-01-26,highscore_tibia_page,6d5e0578-c73b-4999-b82d-b962bb029bf0
14100,Monk Leads,exalted monk,celesta,113,Fist Fighting,2026-01-26 18:54:26.991115,2026-01-26,highscore_tibia_page,6d5e0578-c73b-4999-b82d-b962bb029bf0
14101,Monkadzior,exalted monk,celesta,115,Fist Fighting,2026-01-26 18:54:26.991115,2026-01-26,highscore_tibia_page,6d5e0578-c73b-4999-b82d-b962bb029bf0
14102,Monkwannabe,exalted monk,celesta,110,Fist Fighting,2026-01-26 18:54:26.991115,2026-01-26,highscore_tibia_page,6d5e0578-c73b-4999-b82d-b962bb029bf0
14103,Moonzini,elite knight,celesta,131,Sword Fighting,2026-01-26 18:54:26.991115,2026-01-26,highscore_tibia_page,6d5e0578-c73b-4999-b82d-b962bb029bf0
14104,Mortbane,elite knight,celesta,131,Sword Fighting,2026-01-26 18:54:26.991115,2026-01-26,highscore_tibia_page,6d5e0578-c73b-4999-b82d-b962bb029bf0
14105,Morvus,elite knight,celesta,128,Axe Fighting,2026-01-26 18:54:26.991115,2026-01-26,highscore_tibia_page,6d5e0578-c73b-4999-b82d-b962bb029bf0
14106,Moshe The knight,elite knight,celesta,130,Sword Fighting,2026-01-26 18:54:26.991115,2026-01-26,highscore_tibia_page,6d5e0578-c73b-4999-b82d-b962bb029bf0
14107,Muere Ice,royal paladin,celesta,136,Distance Fighting,2026-01-26 18:54:26.991115,2026-01-26,highscore_tibia_page,6d5e0578-c73b-4999-b82d-b962bb029bf0
14108,Muhannad,royal paladin,celesta,136,Distance Fighting,2026-01-26 18:54:26.991115,2026-01-26,highscore_tibia_page,6d5e0578-c73b-4999-b82d-b962bb029bf0
14109,Nahgato Melfan,exalted monk,celesta,112,Fist Fighting,2026-01-26 18:54:26.991115,2026-01-26,highscore_tibia_page,6d5e0578-c73b-4999-b82d-b962bb029bf0
14110,Nameless Nightmare,elite knight,celesta,128,Axe Fighting,2026-01-26 18:54:26.991115,2026-01-26,highscore_tibia_page,6d5e0578-c73b-4999-b82d-b962bb029bf0
14111,Narahan,elite knight,celesta,130,Sword Fighting,2026-01-26 18:54:26.991115,2026-01-26,highscore_tibia_page,6d5e0578-c73b-4999-b82d-b962bb029bf0
14112,Naruciaczek,royal paladin,celesta,135,Distance Fighting,2026-01-26 18:54:26.991115,2026-01-26,highscore_tibia_page,6d5e0578-c73b-4999-b82d-b962bb029bf0
14113,Nauris,elite knight,celesta,127,Club Fighting,2026-01-26 18:54:26.991115,2026-01-26,highscore_tibia_page,6d5e0578-c73b-4999-b82d-b962bb029bf0
14114,Neluj Axe,elite knight,celesta,128,Axe Fighting,2026-01-26 18:54:26.991115,2026-01-26,highscore_tibia_page,6d5e0578-c73b-4999-b82d-b962bb029bf0
14115,Neluj Monk,exalted monk,celesta,111,Fist Fighting,2026-01-26 18:54:26.991115,2026-01-26,highscore_tibia_page,6d5e0578-c73b-4999-b82d-b962bb029bf0
14116,Nequ Avoos,master sorcerer,celesta,136,Magic Level,2026-01-26 18:54:26.991115,2026-01-26,highscore_tibia_page,6d5e0578-c73b-4999-b82d-b962bb029bf0
14117,Neurobeast,master sorcerer,celesta,128,Magic Level,2026-01-26 18:54:26.991115,2026-01-26,highscore_tibia_page,6d5e0578-c73b-4999-b82d-b962bb029bf0
14118,Nuala,royal paladin,celesta,137,Distance Fighting,2026-01-26 18:54:26.991115,2026-01-26,highscore_tibia_page,6d5e0578-c73b-4999-b82d-b962bb029bf0
14119,Nutowy,knight,celesta,135,Axe Fighting,2026-01-26 18:54:26.991115,2026-01-26,highscore_tibia_page,6d5e0578-c73b-4999-b82d-b962bb029bf0
14120,Od Henceforth,elite knight,celesta,130,Sword Fighting,2026-01-26 18:54:26.991115,2026-01-26,highscore_tibia_page,6d5e0578-c73b-4999-b82d-b962bb029bf0
14121,Og Furioza,exalted monk,celesta,110,Fist Fighting,2026-01-26 18:54:26.991115,2026-01-26,highscore_tibia_page,6d5e0578-c73b-4999-b82d-b962bb029bf0
14122,Ojcovsky,elite knight,celesta,128,Axe Fighting,2026-01-26 18:54:26.991115,2026-01-26,highscore_tibia_page,6d5e0578-c73b-4999-b82d-b962bb029bf0
14123,Oktawiance,elite knight,celesta,131,Sword Fighting,2026-01-26 18:54:26.991115,2026-01-26,highscore_tibia_page,6d5e0578-c73b-4999-b82d-b962bb029bf0
14124,Paadam,elite knight,celesta,125,Club Fighting,2026-01-26 18:54:26.991115,2026-01-26,highscore_tibia_page,6d5e0578-c73b-4999-b82d-b962bb029bf0
14125,Pan Jurant,elite knight,celesta,128,Axe Fighting,2026-01-26 18:54:26.991115,2026-01-26,highscore_tibia_page,6d5e0578-c73b-4999-b82d-b962bb029bf0
14126,Papino,elite knight,celesta,124,Shielding,2026-01-26 18:54:26.991115,2026-01-26,highscore_tibia_page,6d5e0578-c73b-4999-b82d-b962bb029bf0
14127,Parcel polecony,exalted monk,celesta,110,Fist Fighting,2026-01-26 18:54:26.991115,2026-01-26,highscore_tibia_page,6d5e0578-c73b-4999-b82d-b962bb029bf0
14128,Pikkles De Drummer,elite knight,celesta,129,Axe Fighting,2026-01-26 18:54:26.991115,2026-01-26,highscore_tibia_page,6d5e0578-c73b-4999-b82d-b962bb029bf0
14129,Pomocnik Oxera,royal paladin,celesta,137,Distance Fighting,2026-01-26 18:54:26.991115,2026-01-26,highscore_tibia_page,6d5e0578-c73b-4999-b82d-b962bb029bf0
14130,Quion,elite knight,celesta,140,Axe Fighting,2026-01-26 18:54:26.991115,2026-01-26,highscore_tibia_page,6d5e0578-c73b-4999-b82d-b962bb029bf0
14131,Qwa pi,exalted monk,celesta,121,Fist Fighting,2026-01-26 18:54:26.991115,2026-01-26,highscore_tibia_page,6d5e0578-c73b-4999-b82d-b962bb029bf0
14132,Railed,elite knight,celesta,129,Axe Fighting,2026-01-26 18:54:26.991115,2026-01-26,highscore_tibia_page,6d5e0578-c73b-4999-b82d-b962bb029bf0
14133,Ronin Wild Fist,exalted monk,celesta,114,Fist Fighting,2026-01-26 18:54:26.991115,2026-01-26,highscore_tibia_page,6d5e0578-c73b-4999-b82d-b962bb029bf0
14134,Rowerem po salonie,exalted monk,celesta,116,Fist Fighting,2026-01-26 18:54:26.991115,2026-01-26,highscore_tibia_page,6d5e0578-c73b-4999-b82d-b962bb029bf0
14135,Royal Velkoz,royal paladin,celesta,135,Distance Fighting,2026-01-26 18:54:26.991115,2026-01-26,highscore_tibia_page,6d5e0578-c73b-4999-b82d-b962bb029bf0
14136,Saayo,master sorcerer,celesta,131,Magic Level,2026-01-26 18:54:26.991115,2026-01-26,highscore_tibia_page,6d5e0578-c73b-4999-b82d-b962bb029bf0
14137,Sacurr Asta,master sorcerer,celesta,129,Magic Level,2026-01-26 18:54:26.991115,2026-01-26,highscore_tibia_page,6d5e0578-c73b-4999-b82d-b962bb029bf0
14138,Sal Sa,royal paladin,celesta,134,Distance Fighting,2026-01-26 18:54:26.991115,2026-01-26,highscore_tibia_page,6d5e0578-c73b-4999-b82d-b962bb029bf0
14139,Sari Pety,elite knight,celesta,130,Sword Fighting,2026-01-26 18:54:26.991115,2026-01-26,highscore_tibia_page,6d5e0578-c73b-4999-b82d-b962bb029bf0
14140,Sekax,elite knight,celesta,127,Club Fighting,2026-01-26 18:54:26.991115,2026-01-26,highscore_tibia_page,6d5e0578-c73b-4999-b82d-b962bb029bf0
14141,Serip Seomis,elite knight,celesta,131,Axe Fighting,2026-01-26 18:54:26.991115,2026-01-26,highscore_tibia_page,6d5e0578-c73b-4999-b82d-b962bb029bf0
14142,Shady Mind,master sorcerer,celesta,128,Magic Level,2026-01-26 18:54:26.991115,2026-01-26,highscore_tibia_page,6d5e0578-c73b-4999-b82d-b962bb029bf0
14143,Sila Cadira,elite knight,celesta,132,Sword Fighting,2026-01-26 18:54:26.991115,2026-01-26,highscore_tibia_page,6d5e0578-c73b-4999-b82d-b962bb029bf0
14144,Sophija,elite knight,celesta,130,Sword Fighting,2026-01-26 18:54:26.991115,2026-01-26,highscore_tibia_page,6d5e0578-c73b-4999-b82d-b962bb029bf0
14145,Sprytny Andrzej,elite knight,celesta,130,Club Fighting,2026-01-26 18:54:26.991115,2026-01-26,highscore_tibia_page,6d5e0578-c73b-4999-b82d-b962bb029bf0
14146,Stanta,elite knight,celesta,131,Sword Fighting,2026-01-26 18:54:26.991115,2026-01-26,highscore_tibia_page,6d5e0578-c73b-4999-b82d-b962bb029bf0
14147,Stivol,knight,celesta,128,Axe Fighting,2026-01-26 18:54:26.991115,2026-01-26,highscore_tibia_page,6d5e0578-c73b-4999-b82d-b962bb029bf0
