,rank,name,world,vocation,level,experience,world_type,updated_at
26033,26034,Sacha Queen,lutabra,none,18,82588,Retro Open PvP,2026-01-20 22:59:57.042544
26034,26035,Masulva Daemon,zuna,monk,18,73035,Hardcore PvP,2026-01-20 22:59:57.042544
26035,26036,Queeqee,retalia,none,18,72715,Retro Hardcore PvP,2026-01-20 22:59:57.042544
26036,26037,Death Angelz,epoca,none,18,79146,Retro Open PvP,2026-01-20 22:59:57.042544
26037,26038,Sevon Zunus,epoca,none,18,80172,Retro Open PvP,2026-01-20 22:59:57.042544
26038,26039,Blaiucif,terribra,none,18,76228,Retro Hardcore PvP,2026-01-20 22:59:57.042544
26039,26040,Cestus Invictus,terribra,none,18,76348,Retro Hardcore PvP,2026-01-20 22:59:57.042544
26040,26041,Crebonk,terribra,monk,18,76086,Retro Hardcore PvP,2026-01-20 22:59:57.042544
26041,26042,Cronic Rook,terribra,none,18,72909,Retro Hardcore PvP,2026-01-20 22:59:57.042544
26042,26043,Dragon Is Dead,terribra,none,18,76617,Retro Hardcore PvP,2026-01-20 22:59:57.042544
26043,26044,Ghost monkloko,terribra,monk,18,72207,Retro Hardcore PvP,2026-01-20 22:59:57.042544
26044,26045,Jacu Daf,terribra,monk,18,69809,Retro Hardcore PvP,2026-01-20 22:59:57.042544
26045,26046,Kilng David,terribra,monk,18,78555,Retro Hardcore PvP,2026-01-20 22:59:57.042544
26046,26047,King Da Ganzamax,terribra,monk,18,70267,Retro Hardcore PvP,2026-01-20 22:59:57.042544
26047,26048,Luiz Aka Ninja,terribra,none,18,80628,Retro Hardcore PvP,2026-01-20 22:59:57.042544
26048,26049,Renzor Rookgaard,terribra,none,18,72786,Retro Hardcore PvP,2026-01-20 22:59:57.042544
26049,26050,Rook Instinct,terribra,none,18,72938,Retro Hardcore PvP,2026-01-20 22:59:57.042544
26050,26051,Yi El Ky,terribra,monk,18,74681,Retro Hardcore PvP,2026-01-20 22:59:57.042544
26051,26052,Darkclaw Jager,tempestera,none,17,68959,Retro Open PvP,2026-01-20 22:59:57.042544
26052,26053,Munster Emera,tempestera,none,17,63920,Retro Open PvP,2026-01-20 22:59:57.042544
26053,26054,Rydria,tempestera,none,17,57697,Retro Open PvP,2026-01-20 22:59:57.042544
26054,26055,Sir Lehonard,tempestera,none,17,59275,Retro Open PvP,2026-01-20 22:59:57.042544
26055,26056,Wotje,tempestera,none,17,65108,Retro Open PvP,2026-01-20 22:59:57.042544
26056,26057,Alecs On Rookgaard,sombra,none,17,63374,Retro Open PvP,2026-01-20 22:59:57.042544
26057,26058,Black Rokker Depot,sombra,none,17,58306,Retro Open PvP,2026-01-20 22:59:57.042544
26058,26059,Sulzbach Of Rookgaard,sombra,none,17,58463,Retro Open PvP,2026-01-20 22:59:57.042544
26059,26060,Bruno Lara,firmera,none,17,67123,Retro Open PvP,2026-01-20 22:59:57.042544
26060,26061,Di Rookr,firmera,none,17,57647,Retro Open PvP,2026-01-20 22:59:57.042544
26061,26062,Hectoritop,firmera,none,17,67534,Retro Open PvP,2026-01-20 22:59:57.042544
26062,26063,Takanavara,firmera,none,17,61169,Retro Open PvP,2026-01-20 22:59:57.042544
26063,26064,Crimson Mantra,retalia,monk,17,65547,Retro Hardcore PvP,2026-01-20 22:59:57.042544
26064,26065,Curvishon,retalia,monk,17,65008,Retro Hardcore PvP,2026-01-20 22:59:57.042544
26065,26066,Gabro Ko,retalia,monk,17,63616,Retro Hardcore PvP,2026-01-20 22:59:57.042544
26066,26067,Geraldo Doomsword,retalia,none,17,69041,Retro Hardcore PvP,2026-01-20 22:59:57.042544
26067,26068,Kola Katten,retalia,none,17,63790,Retro Hardcore PvP,2026-01-20 22:59:57.042544
26068,26069,Ruanarcbam Laur,retalia,monk,17,59025,Retro Hardcore PvP,2026-01-20 22:59:57.042544
26069,26070,Serene Boy,retalia,monk,17,69476,Retro Hardcore PvP,2026-01-20 22:59:57.042544
26070,26071,Duxx Marketmonk,monstera,monk,17,62703,Retro Hardcore PvP,2026-01-20 22:59:57.042544
26071,26072,Gera Monk,monstera,monk,17,60091,Retro Hardcore PvP,2026-01-20 22:59:57.042544
26072,26073,Goho Doji,monstera,monk,17,59379,Retro Hardcore PvP,2026-01-20 22:59:57.042544
26073,26074,Jayems Bully,monstera,monk,17,59810,Retro Hardcore PvP,2026-01-20 22:59:57.042544
26074,26075,Monje harcore,monstera,monk,17,59293,Retro Hardcore PvP,2026-01-20 22:59:57.042544
26075,26076,Monk Monje,monstera,monk,17,58738,Retro Hardcore PvP,2026-01-20 22:59:57.042544
26076,26077,Monkapalooza,monstera,monk,17,63798,Retro Hardcore PvP,2026-01-20 22:59:57.042544
26077,26078,Noctem Incessus,monstera,monk,17,57874,Retro Hardcore PvP,2026-01-20 22:59:57.042544
26078,26079,Sebastors Otyly Wielki,monstera,none,17,57982,Retro Hardcore PvP,2026-01-20 22:59:57.042544
26079,26080,Skater Bob,monstera,none,17,60658,Retro Hardcore PvP,2026-01-20 22:59:57.042544
26080,26081,The Real Shaolin,monstera,monk,17,62515,Retro Hardcore PvP,2026-01-20 22:59:57.042544
26081,26082,Torn Wicton,gladibra,none,17,59299,Retro Open PvP,2026-01-20 22:59:57.042544
26082,26083,Ajana Storyteller,gladibra,none,17,63463,Retro Open PvP,2026-01-20 22:59:57.042544
26083,26084,Demitida da Main,gladibra,none,17,66448,Retro Open PvP,2026-01-20 22:59:57.042544
26084,26085,Frikken On Rookgaard,gladibra,none,17,57847,Retro Open PvP,2026-01-20 22:59:57.042544
26085,26086,Gwaryz,gladibra,none,17,64924,Retro Open PvP,2026-01-20 22:59:57.042544
26086,26087,Haze on Rook,gladibra,none,17,60323,Retro Open PvP,2026-01-20 22:59:57.042544
26087,26088,Heji,gladibra,none,17,60563,Retro Open PvP,2026-01-20 22:59:57.042544
26088,26089,Joao Paulo Il,gladibra,none,17,60690,Retro Open PvP,2026-01-20 22:59:57.042544
26089,26090,Minotuar,gladibra,none,17,68557,Retro Open PvP,2026-01-20 22:59:57.042544
26090,26091,Roocker Djoni,gladibra,none,17,58313,Retro Open PvP,2026-01-20 22:59:57.042544
26091,26092,Rook and rooll,gladibra,none,17,58771,Retro Open PvP,2026-01-20 22:59:57.042544
26092,26093,Shaft On Rookguard,gladibra,none,17,60298,Retro Open PvP,2026-01-20 22:59:57.042544
26093,26094,Shak ers,gladibra,none,17,58270,Retro Open PvP,2026-01-20 22:59:57.042544
26094,26095,Talk Rush,gladibra,none,17,61195,Retro Open PvP,2026-01-20 22:59:57.042544
26095,26096,Tiricotiko,gladibra,none,17,64937,Retro Open PvP,2026-01-20 22:59:57.042544
26096,26097,Yuno de Rook,gladibra,none,17,60917,Retro Open PvP,2026-01-20 22:59:57.042544
26097,26098,Alis Reirea,eclipta,none,17,57740,Retro Open PvP,2026-01-20 22:59:57.042544
26098,26099,Iuran,eclipta,none,17,63211,Retro Open PvP,2026-01-20 22:59:57.042544
26099,26100,Jedynak Is Here,eclipta,none,17,59824,Retro Open PvP,2026-01-20 22:59:57.042544
26100,26101,Schizo Caquix,terribra,monk,17,63715,Retro Hardcore PvP,2026-01-20 22:59:57.042544
26101,26102,Aventureiro De Lutabra,lutabra,none,17,57899,Retro Open PvP,2026-01-20 22:59:57.042544
26102,26103,Deregue Rook,lutabra,none,17,60187,Retro Open PvP,2026-01-20 22:59:57.042544
26103,26104,Ga Leto,lutabra,none,17,63027,Retro Open PvP,2026-01-20 22:59:57.042544
26104,26105,Luisao On Rook,lutabra,none,17,63435,Retro Open PvP,2026-01-20 22:59:57.042544
26105,26106,Masafof On Rook,lutabra,none,17,63201,Retro Open PvP,2026-01-20 22:59:57.042544
26106,26107,Nikete Rooker,lutabra,none,17,58097,Retro Open PvP,2026-01-20 22:59:57.042544
26107,26108,Prestame Tuhermana,lutabra,none,17,59041,Retro Open PvP,2026-01-20 22:59:57.042544
26108,26109,Tuttis Matutis,lutabra,none,17,59864,Retro Open PvP,2026-01-20 22:59:57.042544
26109,26110,Guerrerook,penumbra,none,17,60538,Retro Open PvP,2026-01-20 22:59:57.042544
26110,26111,Grexcull,monstera,monk,17,58965,Retro Hardcore PvP,2026-01-20 22:59:57.042544
26111,26112,Alth Poxy,epoca,none,17,63513,Retro Open PvP,2026-01-20 22:59:57.042544
26112,26113,Bru Lothbrok,epoca,none,17,62104,Retro Open PvP,2026-01-20 22:59:57.042544
26113,26114,Daemorezin Navox,epoca,none,17,65995,Retro Open PvP,2026-01-20 22:59:57.042544
26114,26115,Kycklingtjuven,epoca,none,17,68627,Retro Open PvP,2026-01-20 22:59:57.042544
26115,26116,Rookstaymorta,epoca,none,17,59618,Retro Open PvP,2026-01-20 22:59:57.042544
26116,26117,Thamas Aaron,epoca,none,17,60425,Retro Open PvP,2026-01-20 22:59:57.042544
26117,26118,Aioxx on Rook,terribra,none,17,60701,Retro Hardcore PvP,2026-01-20 22:59:57.042544
26118,26119,Alimenciarz,terribra,none,17,61642,Retro Hardcore PvP,2026-01-20 22:59:57.042544
26119,26120,Asak Baragorix,terribra,monk,17,63341,Retro Hardcore PvP,2026-01-20 22:59:57.042544
26120,26121,Bom nosoco,terribra,monk,17,59650,Retro Hardcore PvP,2026-01-20 22:59:57.042544
26121,26122,Calkingz,terribra,none,17,58515,Retro Hardcore PvP,2026-01-20 22:59:57.042544
26122,26123,Domperidono,terribra,monk,17,60663,Retro Hardcore PvP,2026-01-20 22:59:57.042544
26123,26124,Du casco,terribra,none,17,67581,Retro Hardcore PvP,2026-01-20 22:59:57.042544
26124,26125,El Klo Brigido,terribra,monk,17,69485,Retro Hardcore PvP,2026-01-20 22:59:57.042544
26125,26126,Fal Cao,terribra,none,17,60646,Retro Hardcore PvP,2026-01-20 22:59:57.042544
26126,26127,Jozz Draco,terribra,none,17,61410,Retro Hardcore PvP,2026-01-20 22:59:57.042544
26127,26128,Mancer Monk,terribra,monk,17,65315,Retro Hardcore PvP,2026-01-20 22:59:57.042544
26128,26129,Monk Palozo,terribra,monk,17,66204,Retro Hardcore PvP,2026-01-20 22:59:57.042544
26129,26130,Monkezerah,terribra,monk,17,62186,Retro Hardcore PvP,2026-01-20 22:59:57.042544
26130,26131,Neutrozi Fofuozi,terribra,none,17,67810,Retro Hardcore PvP,2026-01-20 22:59:57.042544
26131,26132,Ruhanzenho Rookstayer,terribra,none,17,61067,Retro Hardcore PvP,2026-01-20 22:59:57.042544
26132,26133,Skinny Monk,terribra,monk,17,61343,Retro Hardcore PvP,2026-01-20 22:59:57.042544
26133,26134,Thazern,terribra,monk,17,58975,Retro Hardcore PvP,2026-01-20 22:59:57.042544
26134,26135,The Boy Aelian,terribra,none,17,67240,Retro Hardcore PvP,2026-01-20 22:59:57.042544
26135,26136,Definitely not Xnaba,tempestera,none,16,51923,Retro Open PvP,2026-01-20 22:59:57.042544
26136,26137,None Forever,tempestera,none,16,52109,Retro Open PvP,2026-01-20 22:59:57.042544
26137,26138,Naind Arade,escura,none,16,53124,Retro Open PvP,2026-01-20 22:59:57.042544
26138,26139,Rookgaardiano Cansado,penumbra,none,16,52147,Retro Open PvP,2026-01-20 22:59:57.042544
26139,26140,Flatbush Og,firmera,none,16,54411,Retro Open PvP,2026-01-20 22:59:57.042544
26140,26141,Latrelz,firmera,none,16,54221,Retro Open PvP,2026-01-20 22:59:57.042544
26141,26142,Rokitto,firmera,none,16,52927,Retro Open PvP,2026-01-20 22:59:57.042544
26142,26143,Zucui,firmera,none,16,51240,Retro Open PvP,2026-01-20 22:59:57.042544
26143,26144,Blocking Kiing,retalia,none,16,49370,Retro Hardcore PvP,2026-01-20 22:59:57.042544
26144,26145,Bojack Scout,retalia,none,16,49926,Retro Hardcore PvP,2026-01-20 22:59:57.042544
26145,26146,Descodificador,retalia,monk,16,48918,Retro Hardcore PvP,2026-01-20 22:59:57.042544
26146,26147,Karkaran Cuwood,retalia,none,16,47941,Retro Hardcore PvP,2026-01-20 22:59:57.042544
26147,26148,Lepki Bob,retalia,monk,16,55427,Retro Hardcore PvP,2026-01-20 22:59:57.042544
26148,26149,Lord Koter,retalia,monk,16,52769,Retro Hardcore PvP,2026-01-20 22:59:57.042544
26149,26150,Nickycross,retalia,monk,16,55485,Retro Hardcore PvP,2026-01-20 22:59:57.042544
26150,26151,Nugurian,retalia,monk,16,50157,Retro Hardcore PvP,2026-01-20 22:59:57.042544
26151,26152,Okusa,retalia,none,16,49988,Retro Hardcore PvP,2026-01-20 22:59:57.042544
26152,26153,Sene Waligo,retalia,monk,16,49840,Retro Hardcore PvP,2026-01-20 22:59:57.042544
26153,26154,Srulusiowa,retalia,monk,16,52864,Retro Hardcore PvP,2026-01-20 22:59:57.042544
26154,26155,Vocation squire,retalia,none,16,50480,Retro Hardcore PvP,2026-01-20 22:59:57.042544
26155,26156,Xatonkungfu,retalia,monk,16,49783,Retro Hardcore PvP,2026-01-20 22:59:57.042544
26156,26157,Xaviradia Pikolina,retalia,monk,16,54787,Retro Hardcore PvP,2026-01-20 22:59:57.042544
26157,26158,Yboh Zazra,retalia,monk,16,48150,Retro Hardcore PvP,2026-01-20 22:59:57.042544
26158,26159,Bayonyx,monstera,monk,16,57350,Retro Hardcore PvP,2026-01-20 22:59:57.042544
26159,26160,Busujima Saeko,monstera,monk,16,53520,Retro Hardcore PvP,2026-01-20 22:59:57.042544
26160,26161,Depe Dois Bigodera,monstera,none,16,50847,Retro Hardcore PvP,2026-01-20 22:59:57.042544
26161,26162,Frranckmar,monstera,none,16,51276,Retro Hardcore PvP,2026-01-20 22:59:57.042544
26162,26163,Kiin Hardicori,monstera,monk,16,56859,Retro Hardcore PvP,2026-01-20 22:59:57.042544
26163,26164,Lyc Rookstar,monstera,none,16,49644,Retro Hardcore PvP,2026-01-20 22:59:57.042544
26164,26165,Mankos,monstera,monk,16,47646,Retro Hardcore PvP,2026-01-20 22:59:57.042544
26165,26166,Any do Garsia,gladibra,none,16,55378,Retro Open PvP,2026-01-20 22:59:57.042544
26166,26167,British Rook,gladibra,none,16,50078,Retro Open PvP,2026-01-20 22:59:57.042544
26167,26168,Gemor Lutan,gladibra,none,16,52030,Retro Open PvP,2026-01-20 22:59:57.042544
26168,26169,Golrebaxado,gladibra,none,16,53413,Retro Open PvP,2026-01-20 22:59:57.042544
26169,26170,Hazokzin,gladibra,none,16,56957,Retro Open PvP,2026-01-20 22:59:57.042544
26170,26171,Ignathayu Lard,gladibra,none,16,51496,Retro Open PvP,2026-01-20 22:59:57.042544
26171,26172,Leth Rooker,gladibra,none,16,53577,Retro Open PvP,2026-01-20 22:59:57.042544
26172,26173,Lost Snows,gladibra,none,16,55846,Retro Open PvP,2026-01-20 22:59:57.042544
26173,26174,Pacific Warrior,gladibra,none,16,54820,Retro Open PvP,2026-01-20 22:59:57.042544
26174,26175,Rookie Maltratado,gladibra,none,16,48869,Retro Open PvP,2026-01-20 22:59:57.042544
26175,26176,Skrylex Rave,gladibra,none,16,51421,Retro Open PvP,2026-01-20 22:59:57.042544
26176,26177,Vini in Brasil,gladibra,none,16,49216,Retro Open PvP,2026-01-20 22:59:57.042544
26177,26178,Jerksir,terribra,monk,16,47470,Retro Hardcore PvP,2026-01-20 22:59:57.042544
26178,26179,Zunowna,zuna,monk,16,50397,Hardcore PvP,2026-01-20 22:59:57.042544
26179,26180,Depenador de Galinhas,lutabra,none,16,57415,Retro Open PvP,2026-01-20 22:59:57.042544
26180,26181,Eterna On Lutabra,lutabra,none,16,55223,Retro Open PvP,2026-01-20 22:59:57.042544
26181,26182,Jeree On Rookgaard,lutabra,none,16,53883,Retro Open PvP,2026-01-20 22:59:57.042544
26182,26183,Luhkete,lutabra,none,16,50501,Retro Open PvP,2026-01-20 22:59:57.042544
26183,26184,Mimamar,lutabra,none,16,53821,Retro Open PvP,2026-01-20 22:59:57.042544
26184,26185,Morgann in Rook,lutabra,none,16,55514,Retro Open PvP,2026-01-20 22:59:57.042544
26185,26186,Oreia de Porco,lutabra,none,16,50727,Retro Open PvP,2026-01-20 22:59:57.042544
26186,26187,Pinheira,lutabra,none,16,54314,Retro Open PvP,2026-01-20 22:59:57.042544
26187,26188,Puttos Rooker,lutabra,none,16,52094,Retro Open PvP,2026-01-20 22:59:57.042544
26188,26189,Wagnerwnzz,lutabra,none,16,49589,Retro Open PvP,2026-01-20 22:59:57.042544
26189,26190,Arceh Diss,zuna,monk,16,50742,Hardcore PvP,2026-01-20 22:59:57.042544
26190,26191,Monje de leyre,zuna,monk,16,52514,Hardcore PvP,2026-01-20 22:59:57.042544
26191,26192,Siran Pryes,monstera,none,16,56703,Retro Hardcore PvP,2026-01-20 22:59:57.042544
26192,26193,Chronaly,epoca,none,16,55125,Retro Open PvP,2026-01-20 22:59:57.042544
26193,26194,Galoran,epoca,none,16,57500,Retro Open PvP,2026-01-20 22:59:57.042544
26194,26195,Guerreira de Rookgard,epoca,none,16,56566,Retro Open PvP,2026-01-20 22:59:57.042544
26195,26196,Hycelecyh,epoca,none,16,53050,Retro Open PvP,2026-01-20 22:59:57.042544
26196,26197,Klackson,epoca,none,16,48889,Retro Open PvP,2026-01-20 22:59:57.042544
26197,26198,Louco de Rookgaard,epoca,none,16,52816,Retro Open PvP,2026-01-20 22:59:57.042544
26198,26199,Sniker Of Rook,epoca,none,16,57364,Retro Open PvP,2026-01-20 22:59:57.042544
26199,26200,Super Ludzik,epoca,none,16,55024,Retro Open PvP,2026-01-20 22:59:57.042544
26200,26201,Arin Tizan,terribra,monk,16,57440,Retro Hardcore PvP,2026-01-20 22:59:57.042544
26201,26202,Crypt Spew,terribra,none,16,51399,Retro Hardcore PvP,2026-01-20 22:59:57.042544
26202,26203,Donkzz,terribra,monk,16,50812,Retro Hardcore PvP,2026-01-20 22:59:57.042544
26203,26204,Ernot Darius,terribra,none,16,47083,Retro Hardcore PvP,2026-01-20 22:59:57.042544
26204,26205,Fist In,terribra,monk,16,57245,Retro Hardcore PvP,2026-01-20 22:59:57.042544
26205,26206,Holy Malcon,terribra,monk,16,49630,Retro Hardcore PvP,2026-01-20 22:59:57.042544
26206,26207,Laser Infiniti,terribra,monk,16,50935,Retro Hardcore PvP,2026-01-20 22:59:57.042544
26207,26208,Lince of Empera,terribra,none,16,51532,Retro Hardcore PvP,2026-01-20 22:59:57.042544
26208,26209,Marcianita Lady,terribra,monk,16,55762,Retro Hardcore PvP,2026-01-20 22:59:57.042544
26209,26210,Monk Havoc,terribra,monk,16,52613,Retro Hardcore PvP,2026-01-20 22:59:57.042544
26210,26211,Monkie the Killer,terribra,monk,16,54553,Retro Hardcore PvP,2026-01-20 22:59:57.042544
26211,26212,Monkzzetti,terribra,monk,16,50598,Retro Hardcore PvP,2026-01-20 22:59:57.042544
26212,26213,Pint di Carne,terribra,monk,16,47902,Retro Hardcore PvP,2026-01-20 22:59:57.042544
26213,26214,Shelzinho Rookcstar,terribra,none,16,51978,Retro Hardcore PvP,2026-01-20 22:59:57.042544
26214,26215,Skull the End,terribra,none,16,48264,Retro Hardcore PvP,2026-01-20 22:59:57.042544
26215,26216,Sylado Distance,terribra,none,16,47316,Retro Hardcore PvP,2026-01-20 22:59:57.042544
26216,26217,Telner Oo Rooker,terribra,none,16,53157,Retro Hardcore PvP,2026-01-20 22:59:57.042544
26217,26218,Tunico Antonio,terribra,monk,16,56823,Retro Hardcore PvP,2026-01-20 22:59:57.042544
26218,26219,Vai cupcakee,terribra,monk,16,53437,Retro Hardcore PvP,2026-01-20 22:59:57.042544
26219,26220,Jamesbond Hellriser,zunera,monk,15,38610,Hardcore PvP,2026-01-20 22:59:57.042544
26220,26221,Meltabor,zunera,monk,15,40774,Hardcore PvP,2026-01-20 22:59:57.042544
26221,26222,Sha Goth,zunera,monk,15,39493,Hardcore PvP,2026-01-20 22:59:57.042544
26222,26223,Waymonk,zunera,monk,15,42735,Hardcore PvP,2026-01-20 22:59:57.042544
26223,26224,Alan Falan,retalia,monk,15,40693,Retro Hardcore PvP,2026-01-20 22:59:57.042544
26224,26225,Arshil,retalia,none,15,44009,Retro Hardcore PvP,2026-01-20 22:59:57.042544
26225,26226,Aylai Myord,retalia,none,15,39070,Retro Hardcore PvP,2026-01-20 22:59:57.042544
26226,26227,Bemol Rooked,retalia,none,15,38396,Retro Hardcore PvP,2026-01-20 22:59:57.042544
26227,26228,Ghor Tawn,retalia,none,15,40658,Retro Hardcore PvP,2026-01-20 22:59:57.042544
26228,26229,Javivi Archer,retalia,monk,15,39913,Retro Hardcore PvP,2026-01-20 22:59:57.042544
26229,26230,Lilith Mystic,retalia,monk,15,42437,Retro Hardcore PvP,2026-01-20 22:59:57.042544
26230,26231,Marcielo,retalia,none,15,38015,Retro Hardcore PvP,2026-01-20 22:59:57.042544
26231,26232,Mizzii Monk,retalia,monk,15,37824,Retro Hardcore PvP,2026-01-20 22:59:57.042544
26232,26233,Necrothon,retalia,none,15,37964,Retro Hardcore PvP,2026-01-20 22:59:57.042544
26233,26234,Odiana Kame,retalia,monk,15,41876,Retro Hardcore PvP,2026-01-20 22:59:57.042544
26234,26235,Roqa,retalia,monk,15,45812,Retro Hardcore PvP,2026-01-20 22:59:57.042544
26235,26236,Sajiid Rookslayer,retalia,none,15,43640,Retro Hardcore PvP,2026-01-20 22:59:57.042544
26236,26237,Ashra Elish,monstera,monk,15,38486,Retro Hardcore PvP,2026-01-20 22:59:57.042544
26237,26238,Bacanorax,monstera,monk,15,40376,Retro Hardcore PvP,2026-01-20 22:59:57.042544
26238,26239,Gaboxz The Monk,monstera,monk,15,39826,Retro Hardcore PvP,2026-01-20 22:59:57.042544
26239,26240,Jakas Baba,monstera,none,15,44867,Retro Hardcore PvP,2026-01-20 22:59:57.042544
26240,26241,Kendov Sonaak,monstera,monk,15,45147,Retro Hardcore PvP,2026-01-20 22:59:57.042544
26241,26242,Luiz on Rookgard,monstera,none,15,39373,Retro Hardcore PvP,2026-01-20 22:59:57.042544
26242,26243,Major Tyndzik,monstera,none,15,44320,Retro Hardcore PvP,2026-01-20 22:59:57.042544
26243,26244,Monge Suburbano,monstera,monk,15,43496,Retro Hardcore PvP,2026-01-20 22:59:57.042544
26244,26245,Rookslayer on Shoot,monstera,none,15,42403,Retro Hardcore PvP,2026-01-20 22:59:57.042544
26245,26246,Shiloh Hendrix,monstera,monk,15,43404,Retro Hardcore PvP,2026-01-20 22:59:57.042544
26246,26247,Stream Matlife,monstera,monk,15,43744,Retro Hardcore PvP,2026-01-20 22:59:57.042544
26247,26248,Tequenos,monstera,monk,15,41462,Retro Hardcore PvP,2026-01-20 22:59:57.042544
26248,26249,Ulen Zorro,monstera,monk,15,41560,Retro Hardcore PvP,2026-01-20 22:59:57.042544
26249,26250,Watch The Monk,monstera,monk,15,38507,Retro Hardcore PvP,2026-01-20 22:59:57.042544
26250,26251,Wildest Shaolin,monstera,monk,15,43975,Retro Hardcore PvP,2026-01-20 22:59:57.042544
26251,26252,Zapoken,monstera,monk,15,41367,Retro Hardcore PvP,2026-01-20 22:59:57.042544
26252,26253,Esquerda do Tyson,terribra,monk,15,43124,Retro Hardcore PvP,2026-01-20 22:59:57.042544
26253,26254,Side Lock,terribra,monk,15,37979,Retro Hardcore PvP,2026-01-20 22:59:57.042544
26254,26255,Experimentella,zuna,monk,15,40724,Hardcore PvP,2026-01-20 22:59:57.042544
26255,26256,Fofok,zuna,monk,15,39619,Hardcore PvP,2026-01-20 22:59:57.042544
26256,26257,Xennestina,zuna,monk,15,38576,Hardcore PvP,2026-01-20 22:59:57.042544
26257,26258,Aprendiz de Monk,terribra,monk,15,42714,Retro Hardcore PvP,2026-01-20 22:59:57.042544
