,rank,name,world,vocation,level,experience,world_type,updated_at
19629,19630,Cruelzikah,terribra,druid,314,509038963,Retro Hardcore PvP,2026-01-26 19:02:58.360767
19630,19631,Terbik smif,zuna,elder druid,314,509021687,Hardcore PvP,2026-01-26 19:02:58.360767
19631,19632,Meteflecha,retalia,royal paladin,314,508955380,Retro Hardcore PvP,2026-01-26 19:02:58.360767
19632,19633,Paulitone,terribra,paladin,314,508776386,Retro Hardcore PvP,2026-01-26 19:02:58.360767
19633,19634,Gugu de Capao,terribra,paladin,314,508762353,Retro Hardcore PvP,2026-01-26 19:02:58.360767
19634,19635,Vickmoz,retalia,paladin,314,508596288,Retro Hardcore PvP,2026-01-26 19:02:58.360767
19635,19636,Eric Nokills,retalia,sorcerer,314,508501601,Retro Hardcore PvP,2026-01-26 19:02:58.360767
19636,19637,Beetlee,retalia,knight,314,508500634,Retro Hardcore PvP,2026-01-26 19:02:58.360767
19637,19638,King Prete,monstera,knight,314,508398926,Retro Hardcore PvP,2026-01-26 19:02:58.360767
19638,19639,Irizh,firmera,master sorcerer,314,508290967,Retro Open PvP,2026-01-26 19:02:58.360767
19639,19640,Pe Drin Missclick,terribra,sorcerer,314,508223077,Retro Hardcore PvP,2026-01-26 19:02:58.360767
19640,19641,Cosmic Dusty,monstera,master sorcerer,314,508024750,Retro Hardcore PvP,2026-01-26 19:02:58.360767
19641,19642,Sir Chipz,firmera,master sorcerer,314,507999616,Retro Open PvP,2026-01-26 19:02:58.360767
19642,19643,Kelah Semsio,terribra,elder druid,314,507924864,Retro Hardcore PvP,2026-01-26 19:02:58.360767
19643,19644,Bilera Maloka,tempestera,sorcerer,314,507865564,Retro Open PvP,2026-01-26 19:02:58.360767
19644,19645,Triphe,zunera,royal paladin,314,507821424,Hardcore PvP,2026-01-26 19:02:58.360767
19645,19646,Syrran,retalia,druid,314,507786917,Retro Hardcore PvP,2026-01-26 19:02:58.360767
19646,19647,Thoth El Atlante,tempestera,master sorcerer,314,507718172,Retro Open PvP,2026-01-26 19:02:58.360767
19647,19648,Olath Math,zuna,elite knight,314,507687817,Hardcore PvP,2026-01-26 19:02:58.360767
19648,19649,Duck legendary,lutabra,sorcerer,314,507642827,Retro Open PvP,2026-01-26 19:02:58.360767
19649,19650,Huga Kari,zunera,elite knight,314,507555076,Hardcore PvP,2026-01-26 19:02:58.360767
19650,19651,Ketopa Grebsredna,retalia,elder druid,314,507544834,Retro Hardcore PvP,2026-01-26 19:02:58.360767
19651,19652,Deeath spoon,monstera,master sorcerer,314,507508860,Retro Hardcore PvP,2026-01-26 19:02:58.360767
19652,19653,Housen,zunera,elite knight,314,507508340,Hardcore PvP,2026-01-26 19:02:58.360767
19653,19654,Nakelex Pic,retalia,master sorcerer,314,507355608,Retro Hardcore PvP,2026-01-26 19:02:58.360767
19654,19655,Executter Of Hell,gladibra,sorcerer,314,507112276,Retro Open PvP,2026-01-26 19:02:58.360767
19655,19656,Zath Khans,zunera,knight,314,507050053,Hardcore PvP,2026-01-26 19:02:58.360767
19656,19657,Sirakord,retalia,elder druid,314,506916695,Retro Hardcore PvP,2026-01-26 19:02:58.360767
19657,19658,Marceloo Deathline,gladibra,master sorcerer,314,506890353,Retro Open PvP,2026-01-26 19:02:58.360767
19658,19659,Necro Armyslayer,firmera,master sorcerer,314,506791153,Retro Open PvP,2026-01-26 19:02:58.360767
19659,19660,Bolozera Palitero,terribra,royal paladin,314,506744504,Retro Hardcore PvP,2026-01-26 19:02:58.360767
19660,19661,Wong Wehy,monstera,elder druid,314,506711113,Retro Hardcore PvP,2026-01-26 19:02:58.360767
19661,19662,Xorechi Wrechoi Zouwirt,zuna,master sorcerer,314,506603709,Hardcore PvP,2026-01-26 19:02:58.360767
19662,19663,Itsme Gordinho,terribra,paladin,314,506581080,Retro Hardcore PvP,2026-01-26 19:02:58.360767
19663,19664,Zy Kov,zunera,druid,314,506537919,Hardcore PvP,2026-01-26 19:02:58.360767
19664,19665,Snelth,zunera,elite knight,314,506518275,Hardcore PvP,2026-01-26 19:02:58.360767
19665,19666,Mico Abashia,terribra,druid,314,506509978,Retro Hardcore PvP,2026-01-26 19:02:58.360767
19666,19667,Rodri Pluma,tempestera,sorcerer,314,506509065,Retro Open PvP,2026-01-26 19:02:58.360767
19667,19668,King Adonizzs,tempestera,master sorcerer,314,506406468,Retro Open PvP,2026-01-26 19:02:58.360767
19668,19669,Malavil,retalia,master sorcerer,314,506377244,Retro Hardcore PvP,2026-01-26 19:02:58.360767
19669,19670,Pato Ek,terribra,elite knight,314,506349936,Retro Hardcore PvP,2026-01-26 19:02:58.360767
19670,19671,Almighty Texlord,retalia,elder druid,314,506336401,Retro Hardcore PvP,2026-01-26 19:02:58.360767
19671,19672,Yrion,zuna,sorcerer,314,506216975,Hardcore PvP,2026-01-26 19:02:58.360767
19672,19673,Amydith,zuna,royal paladin,313,506149926,Hardcore PvP,2026-01-26 19:02:58.360767
19673,19674,Loka Loki,retalia,paladin,313,505796007,Retro Hardcore PvP,2026-01-26 19:02:58.360767
19674,19675,Behreim,eclipta,master sorcerer,313,505771131,Retro Open PvP,2026-01-26 19:02:58.360767
19675,19676,Kalatze,zuna,knight,313,505613848,Hardcore PvP,2026-01-26 19:02:58.360767
19676,19677,Run North East,terribra,druid,313,505574227,Retro Hardcore PvP,2026-01-26 19:02:58.360767
19677,19678,Society Man Avant,monstera,elite knight,313,505125848,Retro Hardcore PvP,2026-01-26 19:02:58.360767
19678,19679,Rahzal Ghul,zuna,master sorcerer,313,504965518,Hardcore PvP,2026-01-26 19:02:58.360767
19679,19680,Warloch,retalia,master sorcerer,313,504842256,Retro Hardcore PvP,2026-01-26 19:02:58.360767
19680,19681,Kfiatkovsky,zuna,royal paladin,313,504751745,Hardcore PvP,2026-01-26 19:02:58.360767
19681,19682,Arx Thux,retalia,sorcerer,313,504708770,Retro Hardcore PvP,2026-01-26 19:02:58.360767
19682,19683,Kane Ki,terribra,elite knight,313,504633638,Retro Hardcore PvP,2026-01-26 19:02:58.360767
19683,19684,Saitama Royal,zuna,royal paladin,313,504475428,Hardcore PvP,2026-01-26 19:02:58.360767
19684,19685,Giani Sio,zuna,elder druid,313,504350555,Hardcore PvP,2026-01-26 19:02:58.360767
19685,19686,Fziolasty,zunera,royal paladin,313,504307903,Hardcore PvP,2026-01-26 19:02:58.360767
19686,19687,Warlike Anulyx,retalia,elder druid,313,504266742,Retro Hardcore PvP,2026-01-26 19:02:58.360767
19687,19688,Tapsio,zuna,royal paladin,313,504151560,Hardcore PvP,2026-01-26 19:02:58.360767
19688,19689,Piiao da Marvina,zunera,royal paladin,313,504040730,Hardcore PvP,2026-01-26 19:02:58.360767
19689,19690,Gio Showtime,monstera,elite knight,313,503707725,Retro Hardcore PvP,2026-01-26 19:02:58.360767
19690,19691,Sapeca Aiaiai,lutabra,sorcerer,313,503432808,Retro Open PvP,2026-01-26 19:02:58.360767
19691,19692,Sir Kloster,zunera,knight,313,503431213,Hardcore PvP,2026-01-26 19:02:58.360767
19692,19693,Nickoxuos Ladies Man,monstera,elder druid,313,503380009,Retro Hardcore PvP,2026-01-26 19:02:58.360767
19693,19694,Deh zinn,lutabra,master sorcerer,313,503317883,Retro Open PvP,2026-01-26 19:02:58.360767
19694,19695,Kizaru Taishou,retalia,paladin,313,503277920,Retro Hardcore PvP,2026-01-26 19:02:58.360767
19695,19696,Souzsa,epoca,master sorcerer,313,503202950,Retro Open PvP,2026-01-26 19:02:58.360767
19696,19697,Shatoh,monstera,elder druid,313,503038287,Retro Hardcore PvP,2026-01-26 19:02:58.360767
19697,19698,Jeef Bezos,eclipta,master sorcerer,313,503003948,Retro Open PvP,2026-01-26 19:02:58.360767
19698,19699,Lide Stoneheart,zunera,elite knight,313,502893419,Hardcore PvP,2026-01-26 19:02:58.360767
19699,19700,Panchurro Off Foco,monstera,knight,313,502832330,Retro Hardcore PvP,2026-01-26 19:02:58.360767
19700,19701,Drek Runner,gladibra,master sorcerer,313,502764320,Retro Open PvP,2026-01-26 19:02:58.360767
19701,19702,Bryndis,zunera,elder druid,313,502711281,Hardcore PvP,2026-01-26 19:02:58.360767
19702,19703,Catia Comka,gladibra,master sorcerer,313,502639527,Retro Open PvP,2026-01-26 19:02:58.360767
19703,19704,Defiri Tu,monstera,paladin,313,502636613,Retro Hardcore PvP,2026-01-26 19:02:58.360767
19704,19705,Squero,zuna,paladin,313,502477750,Hardcore PvP,2026-01-26 19:02:58.360767
19705,19706,Pabliits,terribra,royal paladin,313,502342221,Retro Hardcore PvP,2026-01-26 19:02:58.360767
19706,19707,Varduna,zunera,elite knight,313,502213410,Hardcore PvP,2026-01-26 19:02:58.360767
19707,19708,Ostreparalinho,retalia,master sorcerer,313,502048812,Retro Hardcore PvP,2026-01-26 19:02:58.360767
19708,19709,Cabbaro,monstera,elite knight,313,501983297,Retro Hardcore PvP,2026-01-26 19:02:58.360767
19709,19710,Hiro Dark,monstera,royal paladin,313,501926307,Retro Hardcore PvP,2026-01-26 19:02:58.360767
19710,19711,Semplanilha Aloc,terribra,sorcerer,313,501832391,Retro Hardcore PvP,2026-01-26 19:02:58.360767
19711,19712,Raspaely Chiclayano,terribra,sorcerer,313,501769578,Retro Hardcore PvP,2026-01-26 19:02:58.360767
19712,19713,Filip Ek,zuna,knight,313,501762372,Hardcore PvP,2026-01-26 19:02:58.360767
19713,19714,Beargonk,zunera,exalted monk,313,501648081,Hardcore PvP,2026-01-26 19:02:58.360767
19714,19715,Demomaage,terribra,elder druid,313,501620199,Retro Hardcore PvP,2026-01-26 19:02:58.360767
19715,19716,Muniz Assombra,terribra,royal paladin,313,501559652,Retro Hardcore PvP,2026-01-26 19:02:58.360767
19716,19717,Shadown,terribra,knight,313,501496078,Retro Hardcore PvP,2026-01-26 19:02:58.360767
19717,19718,Jezebedt,terribra,master sorcerer,313,501380853,Retro Hardcore PvP,2026-01-26 19:02:58.360767
19718,19719,Drard Avan,zunera,royal paladin,313,501371756,Hardcore PvP,2026-01-26 19:02:58.360767
19719,19720,Fly Bert,retalia,elite knight,312,501241405,Retro Hardcore PvP,2026-01-26 19:02:58.360767
19720,19721,Legolas Max,zunera,royal paladin,312,501175277,Hardcore PvP,2026-01-26 19:02:58.360767
19721,19722,Neustrax,penumbra,sorcerer,312,501150515,Retro Open PvP,2026-01-26 19:02:58.360767
19722,19723,Jovem Draga,terribra,sorcerer,312,501141146,Retro Hardcore PvP,2026-01-26 19:02:58.360767
19723,19724,Sir oppoles,zunera,paladin,312,501125946,Hardcore PvP,2026-01-26 19:02:58.360767
19724,19725,Burgemeester,zuna,elder druid,312,500998226,Hardcore PvP,2026-01-26 19:02:58.360767
19725,19726,Danisky,zunera,royal paladin,312,500965461,Hardcore PvP,2026-01-26 19:02:58.360767
19726,19727,Mandatory Vacations,monstera,druid,312,500963328,Retro Hardcore PvP,2026-01-26 19:02:58.360767
19727,19728,General Clawler,zuna,master sorcerer,312,500907425,Hardcore PvP,2026-01-26 19:02:58.360767
19728,19729,Svullen Apjevel,zuna,elder druid,312,500770823,Hardcore PvP,2026-01-26 19:02:58.360767
19729,19730,Orpir,monstera,royal paladin,312,500756460,Retro Hardcore PvP,2026-01-26 19:02:58.360767
19730,19731,Elyamgo,retalia,master sorcerer,312,500688262,Retro Hardcore PvP,2026-01-26 19:02:58.360767
19731,19732,Draixlem,eclipta,master sorcerer,312,500379417,Retro Open PvP,2026-01-26 19:02:58.360767
19732,19733,Loka Konkelbar,retalia,master sorcerer,312,500247112,Retro Hardcore PvP,2026-01-26 19:02:58.360767
19733,19734,Xandin Pressao,terribra,elite knight,312,500225017,Retro Hardcore PvP,2026-01-26 19:02:58.360767
19734,19735,Tomzera Libertabrinha,terribra,master sorcerer,312,500178320,Retro Hardcore PvP,2026-01-26 19:02:58.360767
19735,19736,Gabilubs Lenhador,terribra,knight,312,500164917,Retro Hardcore PvP,2026-01-26 19:02:58.360767
19736,19737,Total Flex Next,lutabra,master sorcerer,312,500025143,Retro Open PvP,2026-01-26 19:02:58.360767
19737,19738,Niel Rush,retalia,royal paladin,312,499986675,Retro Hardcore PvP,2026-01-26 19:02:58.360767
19738,19739,Mack Dizzle,retalia,elder druid,312,499805442,Retro Hardcore PvP,2026-01-26 19:02:58.360767
19739,19740,Karilyn,zuna,royal paladin,312,499801351,Hardcore PvP,2026-01-26 19:02:58.360767
19740,19741,Simon Horrigan,zuna,elite knight,312,499756803,Hardcore PvP,2026-01-26 19:02:58.360767
19741,19742,Legends Loyal Servant,zunera,druid,312,499735591,Hardcore PvP,2026-01-26 19:02:58.360767
19742,19743,Mandatory Strykjaern,monstera,elder druid,312,499605937,Retro Hardcore PvP,2026-01-26 19:02:58.360767
19743,19744,Akune,firmera,master sorcerer,312,499469574,Retro Open PvP,2026-01-26 19:02:58.360767
19744,19745,Skli Educado,gladibra,master sorcerer,312,499426329,Retro Open PvP,2026-01-26 19:02:58.360767
19745,19746,Zaluel Cherius,monstera,master sorcerer,312,499089461,Retro Hardcore PvP,2026-01-26 19:02:58.360767
19746,19747,Aiam Lundin,zunera,elder druid,312,499010591,Hardcore PvP,2026-01-26 19:02:58.360767
19747,19748,Miwi kimi,monstera,elite knight,312,498844025,Retro Hardcore PvP,2026-01-26 19:02:58.360767
19748,19749,Sollo Mao,terribra,sorcerer,312,498720919,Retro Hardcore PvP,2026-01-26 19:02:58.360767
19749,19750,Cravito,retalia,master sorcerer,312,498693464,Retro Hardcore PvP,2026-01-26 19:02:58.360767
19750,19751,Relentless Armusha,retalia,master sorcerer,312,498644406,Retro Hardcore PvP,2026-01-26 19:02:58.360767
19751,19752,Boldd,zunera,master sorcerer,312,498630701,Hardcore PvP,2026-01-26 19:02:58.360767
19752,19753,Sidartha Darkmoon,zunera,elite knight,312,498608903,Hardcore PvP,2026-01-26 19:02:58.360767
19753,19754,Mccreeady,monstera,elder druid,312,498547137,Retro Hardcore PvP,2026-01-26 19:02:58.360767
19754,19755,Ducky Slayer,terribra,royal paladin,312,498529889,Retro Hardcore PvP,2026-01-26 19:02:58.360767
19755,19756,John Jacabra,terribra,royal paladin,312,498324126,Retro Hardcore PvP,2026-01-26 19:02:58.360767
19756,19757,Hunt Crazy,monstera,knight,312,498311153,Retro Hardcore PvP,2026-01-26 19:02:58.360767
19757,19758,Vikalyndos,retalia,royal paladin,312,498280316,Retro Hardcore PvP,2026-01-26 19:02:58.360767
19758,19759,Toki Toki,zunera,elder druid,312,498166166,Hardcore PvP,2026-01-26 19:02:58.360767
19759,19760,Lana Killer,terribra,sorcerer,312,498136401,Retro Hardcore PvP,2026-01-26 19:02:58.360767
19760,19761,Honor The Legend,zunera,royal paladin,312,498020298,Hardcore PvP,2026-01-26 19:02:58.360767
19761,19762,Hypertext Transfer Protocol,lutabra,master sorcerer,312,497964541,Retro Open PvP,2026-01-26 19:02:58.360767
19762,19763,Cobelt,terribra,royal paladin,312,497964367,Retro Hardcore PvP,2026-01-26 19:02:58.360767
19763,19764,Beca Angel,terribra,elite knight,312,497819764,Retro Hardcore PvP,2026-01-26 19:02:58.360767
19764,19765,Picquait Full Hands,retalia,elder druid,312,497746723,Retro Hardcore PvP,2026-01-26 19:02:58.360767
19765,19766,Easykill,terribra,royal paladin,312,497617357,Retro Hardcore PvP,2026-01-26 19:02:58.360767
19766,19767,Nao Queriaestar aqui,gladibra,sorcerer,312,497524313,Retro Open PvP,2026-01-26 19:02:58.360767
19767,19768,Angersane,zunera,royal paladin,312,497474615,Hardcore PvP,2026-01-26 19:02:58.360767
19768,19769,Robin Nylen,zuna,sorcerer,312,497456622,Hardcore PvP,2026-01-26 19:02:58.360767
19769,19770,Venom Mage,gladibra,sorcerer,312,497374157,Retro Open PvP,2026-01-26 19:02:58.360767
19770,19771,Run Defence,retalia,elder druid,312,497175788,Retro Hardcore PvP,2026-01-26 19:02:58.360767
19771,19772,Save Bolt,zuna,royal paladin,312,497093505,Hardcore PvP,2026-01-26 19:02:58.360767
19772,19773,Volta Liinha,terribra,druid,312,497086355,Retro Hardcore PvP,2026-01-26 19:02:58.360767
19773,19774,Demon-Apocalipse,zunera,elder druid,312,497000380,Hardcore PvP,2026-01-26 19:02:58.360767
19774,19775,Sandra Wolf,zunera,royal paladin,312,496860830,Hardcore PvP,2026-01-26 19:02:58.360767
19775,19776,Lebski Orange,zuna,elite knight,312,496826896,Hardcore PvP,2026-01-26 19:02:58.360767
19776,19777,Kevinho is back,tempestera,master sorcerer,312,496782512,Retro Open PvP,2026-01-26 19:02:58.360767
19777,19778,Iguinho Spellcaster,tempestera,master sorcerer,312,496719405,Retro Open PvP,2026-01-26 19:02:58.360767
19778,19779,Iguinho Spellcaster,gladibra,master sorcerer,312,496719405,Retro Open PvP,2026-01-26 19:02:58.360767
19779,19780,Poriale Mitico,monstera,elite knight,312,496714915,Retro Hardcore PvP,2026-01-26 19:02:58.360767
19780,19781,Atirador Insano,zunera,royal paladin,312,496714632,Hardcore PvP,2026-01-26 19:02:58.360767
19781,19782,Sansaao,terribra,elite knight,312,496689279,Retro Hardcore PvP,2026-01-26 19:02:58.360767
19782,19783,Lio Matador,monstera,druid,312,496656535,Retro Hardcore PvP,2026-01-26 19:02:58.360767
19783,19784,Magick Bro,epoca,master sorcerer,312,496544530,Retro Open PvP,2026-01-26 19:02:58.360767
19784,19785,Yauing,retalia,elite knight,311,496463295,Retro Hardcore PvP,2026-01-26 19:02:58.360767
19785,19786,Wrekkt,zunera,master sorcerer,311,496387235,Hardcore PvP,2026-01-26 19:02:58.360767
19786,19787,Dedo Odeia Cicrops,monstera,master sorcerer,311,496243238,Retro Hardcore PvP,2026-01-26 19:02:58.360767
19787,19788,Bozo On Macabra,terribra,master sorcerer,311,496207704,Retro Hardcore PvP,2026-01-26 19:02:58.360767
19788,19789,Wal Dorio,zuna,elite knight,311,496074510,Hardcore PvP,2026-01-26 19:02:58.360767
19789,19790,Ktory tojuz raz,zuna,elite knight,311,496056472,Hardcore PvP,2026-01-26 19:02:58.360767
19790,19791,Xedavana,retalia,master sorcerer,311,496016212,Retro Hardcore PvP,2026-01-26 19:02:58.360767
19791,19792,Refuu Latino,retalia,royal paladin,311,495994424,Retro Hardcore PvP,2026-01-26 19:02:58.360767
19792,19793,Xhapa Navihh,terribra,elite knight,311,495945101,Retro Hardcore PvP,2026-01-26 19:02:58.360767
19793,19794,Watza Demon,monstera,elder druid,311,495723676,Retro Hardcore PvP,2026-01-26 19:02:58.360767
19794,19795,Xariaz,zunera,druid,311,495682239,Hardcore PvP,2026-01-26 19:02:58.360767
19795,19796,Cuzko Memorys,gladibra,sorcerer,311,495665850,Retro Open PvP,2026-01-26 19:02:58.360767
19796,19797,Altopobre,monstera,royal paladin,311,495662411,Retro Hardcore PvP,2026-01-26 19:02:58.360767
19797,19798,Belgard,retalia,elder druid,311,495548568,Retro Hardcore PvP,2026-01-26 19:02:58.360767
19798,19799,Ortens Frontline,monstera,knight,311,495432682,Retro Hardcore PvP,2026-01-26 19:02:58.360767
19799,19800,Tengil Magikern,zuna,elder druid,311,495339329,Hardcore PvP,2026-01-26 19:02:58.360767
19800,19801,Failes Cale,monstera,knight,311,495336320,Retro Hardcore PvP,2026-01-26 19:02:58.360767
19801,19802,Aoah on Aurera,zunera,elder druid,311,495328987,Hardcore PvP,2026-01-26 19:02:58.360767
19802,19803,Dominando Guildbank,retalia,elite knight,311,495121631,Retro Hardcore PvP,2026-01-26 19:02:58.360767
19803,19804,Stroong Sizar,eclipta,master sorcerer,311,495050169,Retro Open PvP,2026-01-26 19:02:58.360767
19804,19805,Zunbris Kelda,retalia,knight,311,494888666,Retro Hardcore PvP,2026-01-26 19:02:58.360767
19805,19806,Spectral Claws,firmera,exalted monk,311,494845743,Retro Open PvP,2026-01-26 19:02:58.360767
19806,19807,Super Hakan Neverbless,zuna,elite knight,311,494783869,Hardcore PvP,2026-01-26 19:02:58.360767
19807,19808,Sturg,retalia,exalted monk,311,494722268,Retro Hardcore PvP,2026-01-26 19:02:58.360767
19808,19809,Volkat,monstera,elder druid,311,494468605,Retro Hardcore PvP,2026-01-26 19:02:58.360767
19809,19810,Ditohx Invencivel,terribra,elite knight,311,494290462,Retro Hardcore PvP,2026-01-26 19:02:58.360767
19810,19811,Madjo Monk,eclipta,exalted monk,311,494257777,Retro Open PvP,2026-01-26 19:02:58.360767
19811,19812,Blokuje Krzeslem,monstera,elite knight,311,494136028,Retro Hardcore PvP,2026-01-26 19:02:58.360767
19812,19813,Zika Tank You,retalia,elite knight,311,494104570,Retro Hardcore PvP,2026-01-26 19:02:58.360767
19813,19814,Wong Wohy,terribra,elder druid,311,493962572,Retro Hardcore PvP,2026-01-26 19:02:58.360767
19814,19815,Matson Archero,eclipta,master sorcerer,311,493800123,Retro Open PvP,2026-01-26 19:02:58.360767
19815,19816,Mherks,monstera,master sorcerer,311,493774773,Retro Hardcore PvP,2026-01-26 19:02:58.360767
19816,19817,Akilles of King,zunera,elite knight,311,493514481,Hardcore PvP,2026-01-26 19:02:58.360767
19817,19818,Ofrisk,zuna,elder druid,311,493504876,Hardcore PvP,2026-01-26 19:02:58.360767
19818,19819,Nowik soreczek,zuna,master sorcerer,311,493250670,Hardcore PvP,2026-01-26 19:02:58.360767
19819,19820,Yvazir,sombra,sorcerer,311,493133237,Retro Open PvP,2026-01-26 19:02:58.360767
19820,19821,Jalaska Dastreta,zuna,elder druid,311,493122305,Hardcore PvP,2026-01-26 19:02:58.360767
19821,19822,Tade Brincadeira,terribra,elder druid,311,492993701,Retro Hardcore PvP,2026-01-26 19:02:58.360767
19822,19823,Akka Pullastres,zuna,elite knight,311,492899712,Hardcore PvP,2026-01-26 19:02:58.360767
